	index	Air Date	Category	Value	Question	Answer
2937	57847	2007-10-23	ALSO AN AIRLINE	$1000	In harmony, as an effort	United
2938	57848	2007-10-23	THE OCCIDENTAL TOURIST	$1000	Tour this city, birthplace of Spanish artist Barolome Murillo, & look for a good barber	Seville
2939	57849	2007-10-23	"""V"" ME"	$1000	This adjective for a scathing comment or review literally refers to sulfuric acid	vitriolic
2940	57850	2007-10-23	U.S. MUSEUMS	$400	You can get customized gris-gris bags at the Historic Voodoo Museum on Dumaine Street in this city	New Orleans
2941	57851	2007-10-23	BROADWAY DEBUTS	$400	"He made his debut as Katharine Hepburn's grandson in ""A Matter of Gravity"" before flying high as Superman"	Christopher Reeve
2942	57852	2007-10-23	AUTHORS ON AUTHORS	$400	"His ""A Moveable Feast"" calls Fitzgerald's talent as natural as the pattern of the dust on a butterfly's wings"	Hemingway
2943	57853	2007-10-23	LADIES' DAY	$400	"The recording artist now billed simply as this said, ""People have so much emotion... toward the word Yoko"""	Ono
2944	57854	2007-10-23	DID YOU PLANET THAT WAY?	$400	This planet averages about 67 million miles from the sun; Earth's in the 90 millions	Venus
2945	57855	2007-10-23	IN THE MIDDLE OF THE COUNTRY	$400	"Get out your dancing shoes and cut a ""rug"" in this South American country"	Uruguay
2946	57856	2007-10-23	U.S. MUSEUMS	$800	"(<a href=""http://www.j-archive.com/media/2007-10-23_DJ_19.jpg"" target=""_blank"">Sarah of the Clue Crew maps out the narrow hallway of a museum.</a>)  As this society has a long history of publishing maps & sponsoring exploration, it makes sense that maps were the theme of a major 2007 exhibit at its museum, Explorer's Hall"	National Geographic
2947	57857	2007-10-23	BROADWAY DEBUTS	$800	"(<a href=""http://www.j-archive.com/media/2007-10-23_DJ_07.jpg"" target=""_blank"">Hi, I'm Joely Fisher.</a>)  In 1995 I made my Broadway debut as Rizzo in this musical; it's the word"	Grease
2948	57858	2007-10-23	AUTHORS ON AUTHORS	$800	"Edgar Lee Masters wrote that this ""genius from Missouri"" had ""affection for his fellows, yet... despised them"""	Mark Twain
2949	57859	2007-10-23	LADIES' DAY	$800	"She's the world-famous dame seen <a href=""http://www.j-archive.com/media/2007-10-23_DJ_26.jpg"" target=""_blank"">here</a>"	Jane Goodall
2950	57860	2007-10-23	DID YOU PLANET THAT WAY?	$800	Its moon Ganymede is the largest in the solar system	Jupiter
2951	57861	2007-10-23	IN THE MIDDLE OF THE COUNTRY	$800	"You've ""aced"" the category if you know that Albania lies on the Western border of this country"	Macedonia
2952	57862	2007-10-23	U.S. MUSEUMS	$1200	You can ham it up at a museum in this Virginia Town; it houses a ham cured in 1902	Smithfield
2953	57863	2007-10-23	BROADWAY DEBUTS	$1200	"In 2006, in her first big project since giving birth to twins, she starred on Broadway in ""Three Days of Rain"""	Julia Roberts
2954	57864	2007-10-23	AUTHORS ON AUTHORS	$1200	"T.S. Eliot wrote that this ""Tess of the d'Urbervilles"" author was ""unhampered by any ideas"""	(Thomas) Hardy
2955	57865	2007-10-23	LADIES' DAY	$1200	"Radiation researcher Edith Quimby worked on this ""project"" that developed the atomic bomb"	the Manhattan Project
2956	57866	2007-10-23	DID YOU PLANET THAT WAY?	$1200	The least dense planet in the solar system, it would actually float if you could find a big enough tub to put it in	Saturn
2957	57867	2007-10-23	IN THE MIDDLE OF THE COUNTRY	$1200	"You'll need a lot of ""gas"" to drive from Androka to Ambilobe in this African island country"	Madagascar
2958	57868	2007-10-23	U.S. MUSEUMS	$1600	An arm of the Simon Wiesenthal Center, this L.A. museum teaches about bigotry & racism as well as the Holocaust	the Museum of Tolerance
2959	57869	2007-10-23	BROADWAY DEBUTS	$1600	"(<a href=""http://www.j-archive.com/media/2007-10-23_DJ_24.jpg"" target=""_blank"">I'm Susan Lucci.</a>)  In 1999 I took aim at Broadway, I made my debut as the title sharpshooter in this musical"	Annie Get Your Gun
2960	57870	2007-10-23	AUTHORS ON AUTHORS	$2,000	"Reviewing ""An Ideal Husband"", G.B. Shaw said this fellow Irishman ""has the property of making his critics dull"""	Oscar Wilde
2961	57871	2007-10-23	LADIES' DAY	$1600	"Smashing Prince of Wales China with a hammer is one scene in ""The Diana Chronicles"" by this magazine editor"	Tina Brown
2962	57872	2007-10-23	DID YOU PLANET THAT WAY?	$1600	In 2005 NASA experimented with a low-pressure greenhouse to grow plants on this carbon dioxide-rich planet	Mars
2963	57873	2007-10-23	IN THE MIDDLE OF THE COUNTRY	$2,500	"I'll bet you a ""ten"" that this tiny country last fought in a war in 1866"	Liechtenstein
2964	57874	2007-10-23	U.S. MUSEUMS	$2000	The U.S. Space & Rocket Center in this Alabama city contains a vast collection of rockets & space memorabilia	Huntsville
2965	57875	2007-10-23	BROADWAY DEBUTS	$2000	"He made his debut starring opposite Natasha Richardson in ""Anna Christie""; they were married soon after"	Liam Neeson
2966	57876	2007-10-23	AUTHORS ON AUTHORS	$2000	"Byron on this poet: ""Strange, the mind, that very fiery particle / Should let itself be snuff'd out by an article"""	Keats
2967	57877	2007-10-23	LADIES' DAY	$2000	Rina Messenger, Miss Universe of 1976, saw service in this country's army	Israel
2968	57878	2007-10-23	DID YOU PLANET THAT WAY?	$2000	In 1781 it became the first planet discovered in modern times	Uranus
2969	57879	2007-10-23	IN THE MIDDLE OF THE COUNTRY	$2000	"This country might ""tug"" at your heartstrings with its sad fado songs"	Portugal
2970	57880	2007-10-22	CLASSIC NOVEL SPOILERS	$200	Itinerant workers George & Lennie dream of owning a ranch; Lennie accidentally kills a girl; George kills Lennie	Of Mice and Men
2971	57881	2007-10-22	CONTROVERSIAL TV	$200	"This singer's hip gyrations on ""The Ed Sullivan Show"" in 1957 were not shown because they were deemed too sexual"	Elvis
2972	57882	2007-10-22	THE HISTORY OF CANDY	$200	Originally, this candy bar that debuted in 1932 was made of 3 pieces in 3 different flavors, hence its name	3 Musketeers
2973	57883	2007-10-22	UNOFFICIAL STATE NICKNAMES	$200	"""Seward's ice box"""	Alaska
2974	57884	2007-10-22	FAMOUS HUMANITARIANS	$200	In 1853 she became head of London's Harley Street Nursing Home; a year later, she shipped out to Scutari, Turkey	Florence Nightingale
2975	57885	2007-10-22	"""PRO"" NOUNS"	$200	8 ounces of yogurt contain about 8 grams of this; an 8-ounce sirloin steak contains about 70	protein
2976	57886	2007-10-22	CLASSIC NOVEL SPOILERS	$400	Swiss scientist creates monster that craves bride; scientist makes & destroys bride; scientist dies, monster mourns	Frankenstein
2977	57887	2007-10-22	CONTROVERSIAL TV	$400	In a speech, this real-life V.P. blasted fictional Murphy Brown for her choice to have a child out of wedlock	Dan Quayle
2978	57888	2007-10-22	THE HISTORY OF CANDY	$400	Peter Paul's 1st candy bar was the Konabar; its 2nd, in 1920, was this chocolate & coconut bar, still popular today	Mounds
2979	57889	2007-10-22	UNOFFICIAL STATE NICKNAMES	$400	"""The birthplace of eight presidents"""	Virginia
2980	57890	2007-10-22	FAMOUS HUMANITARIANS	$400	Prior to moving back to India in 1914, he lived in South Africa for 21 years, editing the Indian Opinion newspaper	Gandhi
2981	57891	2007-10-22	"""PRO"" NOUNS"	$400	It can be an introductory scene of a play or the preface to a novel	a prologue
2982	57892	2007-10-22	CLASSIC NOVEL SPOILERS	$600	Heathcliff is raised in the Earnshaw home, falls for Cathy; love thwarted; both die	Wuthering Heights
2983	57893	2007-10-22	CONTROVERSIAL TV	$600	"This animated show proved nothing is sacred with the episode ""Mr. Hankey the Christmas Poo"""	South Park
2984	57894	2007-10-22	THE HISTORY OF CANDY	$600	The 5th Avenue candy bar was first made by this company famous for its cough drops	Luden's
2985	57895	2007-10-22	UNOFFICIAL STATE NICKNAMES	$600	"""The Switzerland of America"" & ""The highest state"""	Colorado
2986	57896	2007-10-22	FAMOUS HUMANITARIANS	$600	After WWII, this Boys Town founder served as a consultant in setting up youth programs in Korea & Japan	Father Flanagan
2987	57897	2007-10-22	"""PRO"" NOUNS"	$600	Popularly served with melon, it's paper-thin slices of ham that have been salt-cured & air-dried	prosciutto
2988	57898	2007-10-22	CLASSIC NOVEL SPOILERS	$800	Raskolnikov murders an old woman; Raskolnikov confesses & is sentenced to 8 years in Siberia	Crime and Punishment
2989	57899	2007-10-22	CONTROVERSIAL TV	$800	"She shocked many with her ""wardrobe malfunction"" in the 2004 Super Bowl halftime show"	Janet Jackson
2990	57900	2007-10-22	THE HISTORY OF CANDY	$800	"The ""Clucking Bunny"" could tell you that this company hatched its first creme eggs in 1923"	Cadbury
2991	57901	2007-10-22	UNOFFICIAL STATE NICKNAMES	$800	"""The Star-Spangled Banner state"""	Maryland
2992	57902	2007-10-22	FAMOUS HUMANITARIANS	$800	This Scottish-American steel magnate once gave Marie Curie a $50,000 grant to aid her radium research	(Andrew) Carnegie
2993	57903	2007-10-22	"""PRO"" NOUNS"	$800	Introduced in 1986, it's one of the most widely prescribed antidepressants in history	Prozac
2994	57904	2007-10-22	CLASSIC NOVEL SPOILERS	$1000	Constance marries paralyzed Sir Clifford, has an affair with the gamekeeper, gets pregnant, awaits divorce & new life	Lady Chatterley's Lover
2995	57905	2007-10-22	CONTROVERSIAL TV	$1000	It was alien telekinesis that caused TV's first interracial kiss on this show	Star Trek
2996	57906	2007-10-22	THE HISTORY OF CANDY	$1000	The York Cone Co. was best known for ice cream cones before introducing these cool round treats in 1940	Peppermint Patties
2997	57907	2007-10-22	UNOFFICIAL STATE NICKNAMES	$1000	"""The coal state"" & ""The birth state of the nation"""	Pennsylvania
2998	57908	2007-10-22	FAMOUS HUMANITARIANS	$2,800	He helped support his humanitarian efforts in Gabon in the early 20th century by giving organ concerts in Europe	(Albert) Schweitzer
2999	57909	2007-10-22	"""PRO"" NOUNS"	$1000	It's an object that's designed to be hurled or shot forward, like a bullet or a rocket	a projectile
3000	57910	2007-10-22	THE WEATHER CHANNEL	$400	"(<a href=""http://www.j-archive.com/media/2007-10-22_DJ_11.jpg"" target=""_blank"">Cheryl of the Clue Crew shows satellite video of storm movement on two monitors at the Weather Channel in Atlanta, GA.</a>)  A tropical storm in the North Atlantic that reaches 74 miles per hour is called a hurricane; if it's <a href=""http://www.j-archive.com/media/2007-10-22_DJ_11a.jpg"" target=""_blank"">here</a> in the Northwest Pacific, it's classified as this"	a typhoon
3001	57911	2007-10-22	POP CULTURE	$400	"When Sinatra caught his act, this ""Mr. Warmth"" comic said, ""Make yourself at home, Frank, hit somebody"""	Don Rickles
3002	57912	2007-10-22	R&B (ROYALTY & BALLET)	$400	Charles & Camilla are characters in a ballet named for this princess that premiered in Manchester in 2005	Diana
3003	57913	2007-10-22	YOU'VE GOT COMPANY	$400	The red & white labels used by this soup company were inspired by the uniforms of the Cornell football team	Campbell's
3004	57914	2007-10-22	STEIN TIME	$400	In 1902 he took a job in the patent office in Bern, Switzerland; 19 years later, he won a Nobel prize	Einstein
3005	57915	2007-10-22	REARRANGE 'EM	$400	Hopefully you're a dynamo on this day of the week	Monday (from dynamo)
3006	57916	2007-10-22	THE WEATHER CHANNEL	$800	"(<a href=""http://www.j-archive.com/media/2007-10-22_DJ_12.jpg"" target=""_blank"">Jon of the Clue Crew gives us a a high level take on the weather at the Weather Channel in Atlanta, GA.</a>)  The Weather Channel uses this type of colorful satellite image to show the relative warmth of objects: colder ones are brighter while warmer objects are darker"	infrared
3007	57917	2007-10-22	POP CULTURE	$800	"He found the joy of sax with his 12-million-selling ""Breathless"""	Kenny G
3008	57918	2007-10-22	R&B (ROYALTY & BALLET)	$800	In 1985, to honor the wishes of her late mother, this princess re-established Les Ballets de Monte-Carlo	Caroline (of Monaco)
3009	57919	2007-10-22	YOU'VE GOT COMPANY	$800	"It precedes ""Pacific"" in the name of a papermaker headquartered on Peachtree Street"	Georgia
3010	57920	2007-10-22	STEIN TIME	$800	In this 1925 film, Russian director Sergei Eisenstein told the story of a naval revolt aboard a battleship	Potemkin
3011	57921	2007-10-22	REARRANGE 'EM	$800	Hold Earth dearly in this body part	heart (from Earth)
3012	57922	2007-10-22	THE WEATHER CHANNEL	$2,000	"(<a href=""http://www.j-archive.com/media/2007-10-22_DJ_13.jpg"" target=""_blank"">Cheryl of the Clue Crew rains supreme at the Weather Channel in Atlanta, GA.</a>)  Showing the density and motion of clouds, this type of radar named for an Austrian scientist can predict the formation of a tornado"	Doppler
3013	57923	2007-10-22	POP CULTURE	$1200	In the '40s, zis sex therapist was a sniper for Jewish forces in Palestine (yes, you heard me, a sniper!)	Dr. Ruth
3014	57924	2007-10-22	R&B (ROYALTY & BALLET)	$1200	"The first ballet, ""Ballet Comique de la Reine"", was presented at the court of this Medici Queen of France in 1581"	Catherine
3015	57925	2007-10-22	YOU'VE GOT COMPANY	$1200	The Apogee & Century II are these made by Cross	pens
3016	57926	2007-10-22	STEIN TIME	$1200	"On Jan. 18, 1958 this conductor hosted the first of many ""Young People's Concerts"" on CBS"	Leonard Bernstein
3017	57927	2007-10-22	REARRANGE 'EM	$1200	Put out some coasters for a drink with this Greek thinker	Socrates (from coasters)
3018	57928	2007-10-22	THE WEATHER CHANNEL	$1600	"(<a href=""http://www.j-archive.com/media/2007-10-22_DJ_14.jpg"" target=""_blank"">Jon of the Clue Crew shows a 3-D view of rugged terrain on the monitor at the Weather Channel in Atlanta, GA.</a>)  In 2006, the Weather Channel program ""Beyond the Forecast"" detailed the search for 3 climbers & how weather hindered rescue efforts on this Oregon mountain"	Mt. Hood
3019	57929	2007-10-22	POP CULTURE	$1600	Sean Connery played one of the most Scottish-sounding Lithuanians ever as a sub captain in this film	The Hunt for Red October
3020	57930	2007-10-22	R&B (ROYALTY & BALLET)	$1600	This prince who has 2 daughters became patron of the English National Ballet in 2001	Prince Andrew
3021	57931	2007-10-22	YOU'VE GOT COMPANY	$1600	In 1999 this co. spun off Delphi, which became the biggest U.S. auto parts supplier but went bankrupt in 2005	GM (General Motors)
3022	57932	2007-10-22	STEIN TIME	$2,000	"The distinctive pop-art stylings of this American artist are seen <a href=""http://www.j-archive.com/media/2007-10-22_DJ_24.jpg"" target=""_blank"">here</a>"	Roy Lichtenstein
3023	57933	2007-10-22	REARRANGE 'EM	$1600	Wear an ascot to this Puccini opera	Tosca (from ascot)
3024	57934	2007-10-22	THE WEATHER CHANNEL	$2000	"(<a href=""http://www.j-archive.com/media/2007-10-22_DJ_15.jpg"" target=""_blank"">Jon of the Clue Crew is back on the map at the Weather Channel in Atlanta, GA.</a>)  Fronts are boundaries where different air masses meet; alternating red & blue lines depict this type of front with little or no movement"	a stationary front
3025	57935	2007-10-22	POP CULTURE	$2000	"Mr. Blackwell said she ""dresses like the centerfold for the Farmer's Almanac... definitely not 'a good thing'"""	Martha Stewart
3026	57936	2007-10-22	R&B (ROYALTY & BALLET)	$2000	This current queen is a big fan of ballet, & the Netherlands Dance Theater often accompanies her on state visits	Queen Beatrix
3027	57937	2007-10-22	YOU'VE GOT COMPANY	$2000	Where would insurer TIAA be without this companion annuity organization?	CREF (College Retirement Equities Fund)
3028	57938	2007-10-22	STEIN TIME	$2000	Bohemian General Albrecht von Wallenstein won decisive battles during this decades-long 17th century war	the Thirty Years War
3029	57939	2007-10-22	REARRANGE 'EM	$2000	Author Stendhal wanted this type of pony for Christmas	Shetland (from Stendhal)
3030	57940	2007-10-19	THE OLD TESTAMENT	$200	Genesis says it was 300 cubits in length, making it about 500 feet long	Noah's ark
3031	57941	2007-10-19	SHOW BIZ STUFF	$200	Blind hermit Gene Hackman entertains man-of-few-words Peter Boyle in this 1974 comedy	Young Frankenstein
3032	57942	2007-10-19	AMERICANA	$200	Take your sweetie to see Sweetheart Rock, also known as Pu'u Pehe, in this U.S. state	Hawaii
3033	57943	2007-10-19	E-MAIL ADDRESSES?	$200	scalia_calls_me_ boss@chiefjustice.gov	John Roberts
3034	57944	2007-10-19	THE VENERABLE BEAD	$200	In 1626 Peter Minuit famously bought this with beads, trinkets & cloth worth $24; real estate has gone up since then	Manhattan
3035	57945	2007-10-19	"""L"" TO PAY"	$200	It shouldn't take much effort to tell me this, Tony Blair's political party	Labour
3036	57946	2007-10-19	THE OLD TESTAMENT	$400	Genesis 25 says these twin sons of Rebekah even struggled against each other in their mother's womb	Jacob & Esau
3037	57947	2007-10-19	SHOW BIZ STUFF	$400	"""I'm glad I got the partying out of my system...because now...I can focus on my career"", said this ""Simple Life""r"	Paris Hilton
3038	57948	2007-10-19	AMERICANA	$400	Many have reported seeing ghosts inside the governor's mansion in this Nevada capital	Carson City
3039	57949	2007-10-19	E-MAIL ADDRESSES?	$400	venividiviciman@ romanconsul.gov	Julius Caesar
3040	57950	2007-10-19	THE VENERABLE BEAD	$400	At North Dakota's Fort Union Trading Post, Indians mainly traded these for beads, cloth & weapons	furs
3041	57951	2007-10-19	"""L"" TO PAY"	$400	This term for a highly affectionate couple takes its name from critters of the genus Agapornis	lovebirds
3042	57952	2007-10-19	THE OLD TESTAMENT	$600	In Samuel 28, the prophet Samuel appears to king Saul & predicts his defeat by this group	the Philistines
3043	57953	2007-10-19	SHOW BIZ STUFF	$600	"Dialogue from this show: ""Women don't leave Denny Crane. And for a secretary!""; ""It was the Sec. of Defense"""	Boston Legal
3044	57954	2007-10-19	AMERICANA	$600	When Custer marched into Charlottesville in 1865, faculty leaders convinced him to spare this university (whew!)	the University of Virginia
3045	57955	2007-10-19	E-MAIL ADDRESSES?	$600	disappearin_1960s_ prez@teamsters.org	(Jimmy) Hoffa
3046	57956	2007-10-19	THE VENERABLE BEAD	$600	"In 1836 Francis Baily noted the ""beads"" around the moon's edge during one of these events"	an eclipse
3047	57957	2007-10-19	"""L"" TO PAY"	$600	Take me to this reinforced section of fishing line where the hook is attached	the leader
3048	57958	2007-10-19	THE OLD TESTAMENT	$800	According to the Bible, she was not only Abraham's wife, she was also his half-sister	Sarah
3049	57959	2007-10-19	SHOW BIZ STUFF	$800	That's...healthier, we guess; Ron Wood's wife gave this Stone's guitarist 12 bottles of organic vodka	Keith Richards
3050	57960	2007-10-19	AMERICANA	$1,000	"In 1995 this ""Land of Opportunity"" got a new official nickname, ""The Natural State"""	Arkansas
3051	57961	2007-10-19	E-MAIL ADDRESSES?	$800	made100products_ fromsweet_potatoes_ too@tuskegee.edu	George Washington Carver
3052	57962	2007-10-19	THE VENERABLE BEAD	$800	The Maya found this ocular condition a mark of beauty & dangled beads to make infants focus inward	cross-eyes
3053	57963	2007-10-19	"""L"" TO PAY"	$800	"(<a href=""http://www.j-archive.com/media/2007-10-19_J_16.jpg"" target=""_blank"">Sarah puts her back into this clue</a>) Most back pain is in the area commonly called the lower back; medically, it's made up of the 5 vertebrae classified as <a href=""http://www.j-archive.com/media/2007-10-19_J_16a.jpg"" target=""_blank"">these</a>"	lumbar vertebrae
3054	57964	2007-10-19	THE OLD TESTAMENT	$1000	"Deuteronomy may mean ""second law"", but it's this number book of the Old Testament"	the fifth
3055	57965	2007-10-19	SHOW BIZ STUFF	$1000	"""I've eaten things that didn't complain this much"", says Diego the saber-toothed tiger in this 2002 animated film"	Ice Age
3056	57966	2007-10-19	AMERICANA	$1000	"It's always ""The Night of the Iguana"" on Gasparilla Island in this U.S. state, home to 1000s of them"	Florida
3057	57967	2007-10-19	E-MAIL ADDRESSES?	$1000	thankgodimjoefriday@ 1950sdrag.net	Jack Webb
3058	57968	2007-10-19	THE VENERABLE BEAD	$1000	"This author of ""Steppenwolf"" also penned ""The Glass Bead Game"""	Hermann Hesse
3059	57969	2007-10-19	"""L"" TO PAY"	$1000	Bath sponge that's really a tropical gourd	a loofah
3060	57970	2007-10-19	PHILOSOPHY	$400	"Heidegger said ""Sein zum Tode"", or one's awareness of & readiness for this event, is the key to authentic being"	death
3061	57971	2007-10-19	BASEBALL FRANCHISE SHIFTS	$400	In 1958 the Dodgers & this team moved west to California	the Giants
3062	57972	2007-10-19	THIS SIDE OF PARASITES	$400	This plant grows as a parasite on apple tree trunks, blooms in Feb. & March, yet still is a factor in Christmas kisses	mistletoe
3063	57973	2007-10-19	BANNED	$400	In 2002 Scotland banned hunting these with hounds that kill them; the dogs may only flush out the prey	foxes
3064	57974	2007-10-19	AROUND THE WORLD	$400	In 1994 Jordan signed a peace treaty with this country, ending the official state of war between them	Israel
3065	57975	2007-10-19	BERRY, BERRY GOOD	$400	Daws Butler voiced this animated TV hound	Huckleberry Hound
3066	57976	2007-10-19	PHILOSOPHY	$800	"A ""Jeopardy!"" game has 13 of these; medieval writers believed there were exactly 10, including place & time"	categories
3067	57977	2007-10-19	BASEBALL FRANCHISE SHIFTS	$800	The Braves spent 82 seasons in Boston & more than 40 in Atlanta, with a 13-season stop in this city	Milwaukee
3068	57978	2007-10-19	THIS SIDE OF PARASITES	$800	When a tiny parasite enters an oyster's shell, mantle cells cover it with nacre until this is formed	a pearl
3069	57979	2007-10-19	BANNED	$800	"A U.N. sanction banned Liberia from selling these, as they were ""engaged"" in trading them for weapons"	diamonds
3070	57980	2007-10-19	AROUND THE WORLD	$800	In 1903 Panama declared its independence from this country	Colombia
3071	57981	2007-10-19	BERRY, BERRY GOOD	$800	"These are ""Forever"" in a top 10 hit from 1967"	Strawberry Fields
3072	57982	2007-10-19	PHILOSOPHY	$1200	"This -ism is the belief in God's existence; the ""process"" type has God in some ways affected by & changing with time"	theism
3073	57983	2007-10-19	BASEBALL FRANCHISE SHIFTS	$1200	In 1955 the Philadelphia Athletics moved to this city, where they remained for 13 seasons	Kansas City
3074	57984	2007-10-19	THIS SIDE OF PARASITES	$1,200	PSI is a charity delivering nets to fight this parasite-caused disease that kills 3,000 African children a day	Malaria
3075	57985	2007-10-19	BANNED	$1200	In 1977 this African country outlawed hunting; later it established game reserves, like the Masai Mara	Kenya
3076	57986	2007-10-19	AROUND THE WORLD	$1200	According to legend, this country's city of Cuzco was built by Nanco Capac, the first ruler of the Incas	Peru
3077	57987	2007-10-19	BERRY, BERRY GOOD	$1200	"Pro boxers have been battling under this marquess' ""rules"" since the late 1800s"	Queensberry
3078	57988	2007-10-19	PHILOSOPHY	$1600	Also a Paine title, this 18th C. theory said come on, sure the world exists, it's not just all in your head	common sense
3079	57989	2007-10-19	BASEBALL FRANCHISE SHIFTS	$1600	After the 1960 season, the Washinton Senators left the capital & headed west, becoming this new team	the Minnesota Twins
3080	57990	2007-10-19	THIS SIDE OF PARASITES	$1600	Closely related to meningitis, this inflammation of the brain can result from viral infections or tiny parasites	encephalitis
3081	57991	2007-10-19	BANNED	$1600	After being banned from Massachusetts, he established the Rhode Island colony	Roger Williams
3082	57992	2007-10-19	AROUND THE WORLD	$1600	The principalities of Moldavia & Walachia were joined together to form this country in the 19th century	Romania
3083	57993	2007-10-19	BERRY, BERRY GOOD	$1,200	Title avenue in Theodore Geisel's first book	Mulberry Street
3084	57994	2007-10-19	PHILOSOPHY	$2000	If you want to know what it is to know & how what we know is known, we know you'll like this branch of philosophy	epistomology
3085	57995	2007-10-19	BASEBALL FRANCHISE SHIFTS	$2000	In 1972 the new Washington Senators moved west & became this team	the Texas Rangers
3086	57996	2007-10-19	THIS SIDE OF PARASITES	$2000	"You can ""vent"" this soft, ductless organ that fights infection with parasite detection"	spleen
3087	57997	2007-10-19	BANNED	$2000	"(<a href=""http://www.j-archive.com/media/2007-10-19_DJ_30.jpg"" target=""_blank"">Jon of the Clue Crew delivers the clue from the Clinton Presidential Library in Little Rock, Arkansas.</a>) Weapons like the <a href=""http://www.j-archive.com/media/2007-10-19_DJ_30a.jpg"" target=""_blank"">AK-47</a> were banned under Clinton by this 1994 legislation abbreviated AWB.  It expired in 2004"	the Assault Weapons Ban
3088	57998	2007-10-19	AROUND THE WORLD	$2000	The capital of this Pacific island kingdom is Nuku'alofa	Tonga
3089	57999	2007-10-19	BERRY, BERRY GOOD	$2000	"Inept policeman in Shakespeare's ""Much Ado About Nothing"""	Dogberry
3090	58000	2007-10-18	SHAKESPEARE	$200	"This title queen uses an asp, a ""poor venomous fool"", to kill herself"	Cleopatra
3091	58001	2007-10-18	LEONARD MALTIN'S FAVORITE FILMS	$200	"(<a href=""http://www.j-archive.com/media/2007-10-18_J_21.jpg"" target=""_blank"">Leonard Maltin reads the clue.</a>)  This WWII classic set in war-torn Morocco is my candidate for the best Hollywood movie of all time"	Casablanca
3092	58002	2007-10-18	FAMILY MATTERS	$200	Robert Kennedy was this relation to Jackie Kennedy, especially when he was attorney general	brother-in-law
3093	58003	2007-10-18	POLITICOS BY STATE	$200	"Dick Durbin and the guy seen <a href=""http://www.j-archive.com/media/2007-10-18_J_01.jpg"" target=""_blank"">here</a> are this state's senators"	Illinois
3094	58004	2007-10-18	AM I YOUR TYPE?	$200	"Type 1 of this disease, in which the beta cells of the pancreas aren't doing their job, was formerly called ""juvenile"""	diabetes
3095	58005	2007-10-18	"A LONG STRANGE ""TRIP"""	$200	My dad was laying one of these on me, saying my grandma would wither away if I don't go visit her	guilt trip
3096	58006	2007-10-18	SHAKESPEARE	$400	"This moneylender asks, ""Hates any man the thing he would not kill?"""	Shylock
3097	58007	2007-10-18	LEONARD MALTIN'S FAVORITE FILMS	$400	"(<a href=""http://www.j-archive.com/media/2007-10-18_J_22.jpg"" target=""_blank"">Leonard Maltin reads the clue.</a>)  This Scorsese film is a compelling look at a boxer whose leading opponent outside the ring was always himself"	Raging Bull
3098	58008	2007-10-18	FAMILY MATTERS	$400	This term refers to a difference in generations; your first cousin's child is your first cousin once this	removed
3099	58009	2007-10-18	POLITICOS BY STATE	$400	"Seen <a href=""http://www.j-archive.com/media/2007-10-18_J_05.jpg"" target=""_blank"">here,</a> the former governor of this state comes from a family of politicos"	Florida
3100	58010	2007-10-18	AM I YOUR TYPE?	$400	You can get the 2007 S-Type of this cat starting at $49,000	Jaguar
3101	58011	2007-10-18	"A LONG STRANGE ""TRIP"""	$400	One of these often contains a Chinese restaurant, 7-Eleven, dry cleaner & video store	strip mall
3102	58012	2007-10-18	SHAKESPEARE	$600	"He uses the word ""assassination"" for what he plans to do to Duncan"	Macbeth
3103	58013	2007-10-18	LEONARD MALTIN'S FAVORITE FILMS	$600	"(<a href=""http://www.j-archive.com/media/2007-10-18_J_23.jpg"" target=""_blank"">Leonard Maltin reads the clue.</a>)  A story that was originally written as a Christmas card became the basis for this beloved James Stewart classic"	It's A Wonderful Life
3104	58014	2007-10-18	FAMILY MATTERS	$600	Your grandma's brother is this to your brother	great-uncle
3105	58015	2007-10-18	POLITICOS BY STATE	$600	"Born in Baltimore, the gal seen <a href=""http://www.j-archive.com/media/2007-10-18_J_12.jpg"" target=""_blank"">here</a> serves this state as Speaker of the House of Representatives"	California
3106	58016	2007-10-18	AM I YOUR TYPE?	$600	Meyer Friedman coined this term for an angry, driven personality type who Friedman thought had high heart attack risk	Type A
3107	58017	2007-10-18	"A LONG STRANGE ""TRIP"""	$600	"Area mentioned in the second line of ""The Marines' Hymn"""	the shores of Tripoli
3108	58018	2007-10-18	SHAKESPEARE	$800	Women in this king's play included Katharine, wife to the king, later divorced, & Anne, maid of honor, later queen	Henry VIII
3109	58019	2007-10-18	LEONARD MALTIN'S FAVORITE FILMS	$800	"(<a href=""http://www.j-archive.com/media/2007-10-18_J_24.jpg"" target=""_blank"">Leonard Maltin reads the clue.</a>)  David Lean's 1946 British film of this Dickens tale is a real ""Pip"", & the opening graveyard sequence is a gem"	Great Expectations
3110	58020	2007-10-18	FAMILY MATTERS	$800	"The Latin nepos, giving us the word ""nepotism"", means this, what Hadrian was to his predecessor Trajan"	nephew
3111	58021	2007-10-18	POLITICOS BY STATE	$800	"The gubernatorial victory by the woman seen <a href=""http://www.j-archive.com/media/2007-10-18_J_13.jpg"" target=""_blank"">here</a> was the first for a woman in this state since Ma Ferguson in 1924"	Texas
3112	58022	2007-10-18	AM I YOUR TYPE?	$800	Among blood types, this one has neither of the main letter antigens	Type O
