	index	Air Date	Category	Value	Question	Answer
1387	29140	2009-11-30	FILM SCHOOL	$1200	1976: A telekinetic Sissy Spacek gets her revenge on mocking classmates & a loony mom	Carrie
1388	29141	2009-11-30	JORDAN WITH QUEEN RANIA	$1200	"(<a href=""http://www.j-archive.com/media/2009-11-30_DJ_13.jpg"" target=""_blank"">Queen Rania of Jordan presents the clue.</a>)  Wadi Rum in southern Jordan is where Prince Faisal & this British officer played an important role in the Arab revolt against the Ottoman Empire in 1917"	Lawrence of Arabia
1389	29142	2009-11-30	IT'S OFFICIAL	$3,000	Give me 60 seconds, lass, & I'll tell you this name of the official juice of NASCAR	Minute Maid
1390	29143	2009-11-30	"IT BEGINS WITH ""X"""	$1200	It's the 14th letter of the Greek alphabet	Xi
1391	29144	2009-11-30	ARCHITECTURE	$1600	"This word for a domed roof, often covering a rotunda, is from the Latin for ""little cask"""	cupola
1392	29145	2009-11-30	FILM SCHOOL	$1600	"1989: Robin Williams instructs his private school charges to ""seize the day"""	Dead Poets Society
1393	29146	2009-11-30	JORDAN WITH QUEEN RANIA	$1600	"(<a href=""http://www.j-archive.com/media/2009-11-30_DJ_24.jpg"" target=""_blank"">Queen Rania of Jordan presents the clue.</a>)  Jordan's <a href=""http://www.j-archive.com/media/2009-11-30_DJ_24a.jpg"" target=""_blank"">coat of arms</a> bears an eagle, which is a symbol of this 12th century Muslim leader who fought Richard the Lionheart"	Saladin
1394	29147	2009-11-30	IT'S OFFICIAL	$1600	Hard to figure, but this company that also owns Frito-Lay makes the official soft drink for both the Yankees & Mets	Pepsi
1395	29148	2009-11-30	DEEPWATER PORTS BY COUNTRY	$1600	Ramsgate, Kirkcaldy	the United Kingdom
1396	29149	2009-11-30	"IT BEGINS WITH ""X"""	$1600	It describes one who is attracted to foreign peoples & customs	a xenophile
1397	29150	2009-11-30	ARCHITECTURE	$2000	"(<a href=""http://www.j-archive.com/media/2009-11-30_DJ_06.jpg"" target=""_blank"">Jimmy of the Clue Crew shows a castle wall on the monitor.</a>)  The name of <a href=""http://www.j-archive.com/media/2009-11-30_DJ_06a.jpg"" target=""_blank"">this</a> defensive wall comes from words meaning ""protect"" & ""chest""; it's still used as a protective barrier on bridges & balconies"	a parapet
1398	29151	2009-11-30	FILM SCHOOL	$2000	1991: Cuba Gooding chills in the ghetto cramming for exams & dodging gang violence	Boyz n the Hood
1399	29152	2009-11-30	JORDAN WITH QUEEN RANIA	$2000	"(<a href=""http://www.j-archive.com/media/2009-11-30_DJ_25.jpg"" target=""_blank"">Queen Rania of Jordan presents the clue.</a>)  In Jordan, the daytime fasting of this 9th month of the Muslim calendar helps us appreciate simple pleasures & makes us aware of those in our communities who are deprived of them"	Ramadan
1400	29153	2009-11-30	IT'S OFFICIAL	$2000	Budweiser was the official international beer & this was the official domestic beer for the 2008 Olympic games	Tsingtao
1401	29154	2009-11-30	DEEPWATER PORTS BY COUNTRY	$2000	New Mangalore, Pondicherry	India
1402	29155	2009-11-30	"IT BEGINS WITH ""X"""	$2000	This colorless, monatomic gaseous element is used in stroboscopes & lasers	Xenon
1403	29156	2009-11-27	U.S. GEOGRAPHY	$200	This state's highest point is Puu Wekiu, a cinder cone atop Mauna Kea	Hawaii
1404	29157	2009-11-27	HOLLYWOOD SQUARES	$200	"<a href=""http://www.j-archive.com/media/2009-11-27_J_01.mp3"">Hey, lady!</a>  In 1963, as Julius Kelp in ""The Nutty Professor"", he played a square"	Jerry Lewis
1405	29158	2009-11-27	COMPUTER ABBREV.	$200	"Your I.T. guy knows ""I.T."" means this"	information technology
1406	29159	2009-11-27	THE ORGAN AFFECTED	$200	Endocarditis	the heart
1407	29160	2009-11-27	MUSICAL INSTRUMENTS	$200	Hey, Mr.!  It's a shallow frame drum with a single head & metal discs fitted into the walls of the frame	a tambourine
1408	29161	2009-11-27	A, B, C, D THEN F	$200	This branch of mathematics uses letters to symbolize numbers in equations	algebra
1409	29162	2009-11-27	U.S. GEOGRAPHY	$1,000	In the 1850s both California & Nevada called it Lake Bigler	Lake Tahoe
1410	29163	2009-11-27	HOLLYWOOD SQUARES	$400	Uncool Sarah Jessica Parker & Amy Linker tried to fit in as freshmen in this early '80s sitcom	Square Pegs
1411	29164	2009-11-27	COMPUTER ABBREV.	$400	Useful for connecting devices, USB is short for Universal Serial this	Bus
1412	29165	2009-11-27	THE ORGAN AFFECTED	$400	Nephritis	the kidney
1413	29166	2009-11-27	MUSICAL INSTRUMENTS	$400	Ohana makes some models of this stringed instrument in a pineapple shape	a ukulele
1414	29167	2009-11-27	A, B, C, D THEN F	$400	To shake or wave a weapon menacingly	brandish
1415	29168	2009-11-27	U.S. GEOGRAPHY	$600	The Columbia River Plateau lies to the east of this range, the Puget Sound-Willamette Valley Trough to the west	the Cascades
1416	29169	2009-11-27	HOLLYWOOD SQUARES	$600	"<a href=""http://www.j-archive.com/media/2009-11-27_J_03.jpg"" target=""_blank"">This</a> ubernerd became the breakout character of ""Family Matters"""	Urkel
1417	29170	2009-11-27	COMPUTER ABBREV.	$600	"In the abbreviation JPEG, the ""P"" is this 12-letter adjective"	Photographic
1418	29171	2009-11-27	THE ORGAN AFFECTED	$600	Encephalitis	the brain
1419	29172	2009-11-27	MUSICAL INSTRUMENTS	$600	Modern versions of these Latin American rattles contain lead shot rather than beads or seeds	maracas
1420	29173	2009-11-27	A, B, C, D THEN F	$600	"From the Latin for ""to come round"", it's what you do when you want to avoid something"	circumvent
1421	29174	2009-11-27	U.S. GEOGRAPHY	$800	The Peace Bridge spanning the Niagara River connects this city in New York with Canada	Buffalo
1422	29175	2009-11-27	HOLLYWOOD SQUARES	$800	The geeky Lambda Lambda Lambda fraternity rises up against the jocks of Alpha Beta in this 1984 big screen comedy	Revenge of the Nerds
1423	29176	2009-11-27	COMPUTER ABBREV.	$800	"""DOS"" stands for these 3 words"	disk operating system
1424	29177	2009-11-27	THE ORGAN AFFECTED	$800	Keratitis	the eyes
1425	29178	2009-11-27	MUSICAL INSTRUMENTS	$800	"On film, Danny Kaye called this reed instrument ""an ill wind that no one blows good"""	an oboe
1426	29179	2009-11-27	A, B, C, D THEN F	$800	"If you're on the ""horns"" of one of these situations with unpleasant options, good luck with your choice"	dilemma
1427	29180	2009-11-27	U.S. GEOGRAPHY	$1000	Founded by Swiss immigrants, Switzerland County, Indiana lies across from Kentucky, along this river	the Ohio River
1428	29181	2009-11-27	HOLLYWOOD SQUARES	$1000	Judd Apatow produced this 1999 TV series about weirdos & dweebs	Freaks and Geeks
1429	29182	2009-11-27	COMPUTER ABBREV.	$1000	"""DSL"" is ""digital"" this ""line"""	subscriber
1430	29183	2009-11-27	THE ORGAN AFFECTED	$1000	Hashimoto's disease	the thyroid
1431	29184	2009-11-27	MUSICAL INSTRUMENTS	$1000	In a 1791 opera, Tamino is given this musical instrument	a (magic) flute
1432	29185	2009-11-27	A, B, C, D THEN F	$1000	A European car maker, or an authoritative decree	fiat
1433	29186	2009-11-27	RENAISSANCE FAIR LADY	$400	"Hans Holbein decided to paint Cupid with <a href=""http://www.j-archive.com/media/2009-11-27_DJ_04.jpg"" target=""_blank"">this</a> love goddess in 1524; maybe Aphrodite was too hard to spell"	Venus
1434	29187	2009-11-27	CYCLE BABBLE	$400	"""Brain bucket"" is a slang term for this piece of gear"	a helmet
1435	29188	2009-11-27	POETRY FILL IN THE BLANK	$400	"""Come live with me and be my ____"""	love
1436	29189	2009-11-27	THEY'RE BIG	$400	Historically, Detroit's big 3: GM, Chrysler, this company	Ford
1437	29190	2009-11-27	ALL ABOUT THE BENJAMINS	$400	In 1723 he became the nominal publisher of the New-England Courant, his brother James' weekly newspaper	Benjamin Franklin
1438	29191	2009-11-27	"A CHORUS OF ""BOO""S"	$400	"In English usage it means ""forbidden""; in its original Polynesian it can also mean ""sacred"""	taboo
1439	29192	2009-11-27	RENAISSANCE FAIR LADY	$800	"The beautiful lass <a href=""http://www.j-archive.com/media/2009-11-27_DJ_27.jpg"" target=""_blank"">here</a> was drawn by this Florentine great; ""La Gioconda"" was less upsetting"	da Vinci
1440	29193	2009-11-27	CYCLE BABBLE	$800	The most coveted prize in the Tour de France is the maillot jaune, a Jersey of this color	yellow
1441	29194	2009-11-27	POETRY FILL IN THE BLANK	$800	"""What happens to a dream ____?  Does it dry up like a raisin in the sun?"""	deferred
1442	29195	2009-11-27	THEY'RE BIG	$800	The big 5 food allergens: soy, wheat, milk, eggs, these legumes	peanuts
1443	29196	2009-11-27	ALL ABOUT THE BENJAMINS	$800	"This prime minister of Israel is nicknamed ""Bibi"""	Netanyahu
1444	29197	2009-11-27	"A CHORUS OF ""BOO""S"	$800	A hidden bomb placed to be set off by an unsuspecting person	a booby trap
1445	29198	2009-11-27	RENAISSANCE FAIR LADY	$1200	"It's not ""Dr. Quinn, Medicine Woman"", it's <a href=""http://www.j-archive.com/media/2009-11-27_DJ_28.jpg"" target=""_blank"">this</a> wife of Henry VIII in a Renaissance portrait by Hans Holbein"	Jane Seymour
1446	29199	2009-11-27	CYCLE BABBLE	$1200	"(<a href=""http://www.j-archive.com/media/2009-11-27_DJ_24.jpg"" target=""_blank"">Sarah of the Clue Crew reports from Trek Bicycle Corporation in Wisconsin.</a>)  I'm at Trek Bikes with the most popular frame design the diamond, or double this shape; it hasn't changed much since the 1880s & gives the bike its strength"	triangle
1447	29200	2009-11-27	POETRY FILL IN THE BLANK	$1200	"""Whose woods these are I think I know.  His house is in the ____ though"""	village
1448	29201	2009-11-27	THEY'RE BIG	$1200	The Big 12: a dozen athletic powerhouses, 4 of them in this state	Texas
1449	29202	2009-11-27	ALL ABOUT THE BENJAMINS	$2,000	In 1598 this playwright killed an actor in a duel; his punishment was branding & imprisonment	(Ben) Jonson
1450	29203	2009-11-27	"A CHORUS OF ""BOO""S"	$1200	It can be a ship's food preparation area or the last car on a freight train	a caboose
1451	29204	2009-11-27	RENAISSANCE FAIR LADY	$1600	"Raphael <a href=""http://www.j-archive.com/media/2009-11-27_DJ_29.jpg"" target=""_blank"">painted</a> <a href=""http://www.j-archive.com/media/2009-11-27_DJ_29a.jpg"" target=""_blank"">this</a> beautiful title woman ""of the Goldfinch"" in 1505"	the Madonna of the Goldfinch
1452	29205	2009-11-27	CYCLE BABBLE	$1600	Often called the race of truth, it can be for the whole team or just one cyclist against the clock	a time trial
1453	29206	2009-11-27	POETRY FILL IN THE BLANK	$1600	"""I hear America singing, the varied ____ I hear"""	carols
1454	29207	2009-11-27	THEY'RE BIG	$1600	The Big 2 of comic book publishing: these 2	Marvel & DC
1455	29208	2009-11-27	ALL ABOUT THE BENJAMINS	$1600	From 1968 to 1991 he was the executive editor of the Washington Post	(Ben) Bradlee
1456	29209	2009-11-27	"A CHORUS OF ""BOO""S"	$1600	A supporter of a school, team or organization; he may find others & form a club	a booster
1457	29210	2009-11-27	RENAISSANCE FAIR LADY	$3,000	"Michelangelo didn't mention multiple personalities when he painted <a href=""http://www.j-archive.com/media/2009-11-27_DJ_30.jpg"" target=""_blank"">this</a> Delphic prophetess"	Sibyl
1458	29211	2009-11-27	CYCLE BABBLE	$2000	"(<a href=""http://www.j-archive.com/media/2009-11-27_DJ_26.wmv"">Kelly of the Clue Crew shows an animation on the monitor.</a>)  In order to cut wind resistance, a cyclist may use this air pocket to draft on another rider, saving about 30% of his energy"	the slipstream
1459	29212	2009-11-27	POETRY FILL IN THE BLANK	$2000	"""____ boy, with cheek of tan!"""	Barefoot
1460	29213	2009-11-27	THEY'RE BIG	$2000	The Big 4 transcontinental railroad barons: Hopkins, Huntington, Crocker, him	Leland Stanford
1461	29214	2009-11-27	ALL ABOUT THE BENJAMINS	$2000	"Don't get Fed up--just name this man, seen <a href=""http://www.j-archive.com/media/2009-11-27_DJ_17.jpg"" target=""_blank"">here</a>"	Bernanke
1462	29215	2009-11-27	"A CHORUS OF ""BOO""S"	$2000	This large viper takes its name partly from a West African country where it's found	the gaboon viper
1463	29216	2009-11-26	FEMALE INVENTORS	$200	In 1903 Mary Anderson created these after noticing streetcar drivers struggling to see in rainy conditions	windshield wipers
1464	29217	2009-11-26	GRAMMY-WINNING MUSIC VIDEOS	$200	"""Where The Streets Have No Name"" (1988)"	U2
1465	29218	2009-11-26	BORN & DIED	$200	Be-bopped into the world Aug. 29, 1920; found the joy of sax & flew away March 12, 1955	Charlie Parker
1466	29219	2009-11-26	BREAKFAST CEREALS	$200	The silly rabbit can't resist this cereal's fruity flavors, including Lemony Lemon & Grapity Purple	Trix
1467	29220	2009-11-26	ANIMAL FARM	$200	The L.A. Times says the Norwegian variety of this animal came to Los Angeles via rail, the black variety via ship	a rat
1468	29221	2009-11-26	WEIRD WORDS	$200	To hornswoggle someone is to do this to them	cheat
1469	29222	2009-11-26	FEMALE INVENTORS	$400	After a chemical spill at 3M, Patsy Sherman helped create this versatile fabric stain repellant	Scotchgard
1470	29223	2009-11-26	GRAMMY-WINNING MUSIC VIDEOS	$400	"""The Confessions Tour"" (2007)"	Madonna
1471	29224	2009-11-26	BORN & DIED	$400	"Tough guy actor born Nov. 3, 1921; had no ""Death Wish"" but made his ""Great Escape"" Aug. 30, 2003"	Charles Bronson
1472	29225	2009-11-26	BREAKFAST CEREALS	$400	"A man who spilled bran on a hot stove accidentally created the flakes of this ""Breakfast of Champions"""	Wheaties
1473	29226	2009-11-26	ANIMAL FARM	$400	This large fowl was originally domesticated in Mexico & taken to Spain around 1519	a turkey
1474	29227	2009-11-26	WEIRD WORDS	$400	A quocker-wodger is a wooden one of these children's toys with strings	a puppet
1475	29228	2009-11-26	FEMALE INVENTORS	$600	Ada Lovelace, daughter of Lord Byron, is said by some to be the first programmer, as she used this number system	binary
1476	29229	2009-11-26	GRAMMY-WINNING MUSIC VIDEOS	$600	"""Bring On The Night"" (1986)"	Sting
1477	29230	2009-11-26	BORN & DIED	$600	New Yorker cartoonist, drew his first breath Jan. 7, 1912; left his ooky family Sept. 29, 1988	(Charles) Addams
1478	29231	2009-11-26	BREAKFAST CEREALS	$600	"This <a href=""http://www.j-archive.com/media/2009-11-26_J_14.mp3"">great!</a> Kellogg's cereal was introduced in 1952"	Frosted Flakes
1479	29232	2009-11-26	ANIMAL FARM	$600	The crested this is the biggest African rodent, & has a really good defense system, too	the crested porcupine
1480	29233	2009-11-26	WEIRD WORDS	$600	Dactylonomy is the advanced art of counting using these	fingers
1481	29234	2009-11-26	FEMALE INVENTORS	$800	All policemen can thank Stephanie Kwolek for her invention of this polymer fiber 5 times tougher than steel	Kevlar
1482	29235	2009-11-26	GRAMMY-WINNING MUSIC VIDEOS	$800	"""Runnin' Down A Dream"" (2008)"	Tom Petty (& The Heartbreakers)
1483	29236	2009-11-26	BORN & DIED	$800	Seismologist born April 26, 1900; shook the world with his Sept. 30, 1985 death	(Charles) Richter
1484	29237	2009-11-26	BREAKFAST CEREALS	$800	This cereal was introduced by General Mills in 1937; maybe you'll get it on Route 66?	Kix
1485	29238	2009-11-26	ANIMAL FARM	$800	The spadefoot variety of this amphibian can lay up to 3,000 eggs in pools created by a summer rainfall	a frog (a toad accepted)
1486	29239	2009-11-26	WEIRD WORDS	$800	"From the Greek for ""belly speech"", engastrimyth is another name for this type of stage performer"	a ventriloquist
1487	29240	2009-11-26	FEMALE INVENTORS	$1,000	Several of Beulah Henry's inventions dealt with this machine, like the protograph, which made 4 copies with no carbon paper	a typewriter
1488	29241	2009-11-26	BORN & DIED	$1000	Born in Lille, Nov. 22, 1890; said a general au revoir Nov. 9, 1970	Charles de Gaulle
1489	29242	2009-11-26	BREAKFAST CEREALS	$1000	The mascot of Cocoa Puffs is Sonny, this type of bird	a cuckoo
1490	29243	2009-11-26	ANIMAL FARM	$1000	The dried dung of this animal, Bos grunniens, is often the only obtainable fuel in the treeless Tibetan plateaus	a yak
1491	29244	2009-11-26	WEIRD WORDS	$1000	Also a slang term for the head in Shakespeare's time, a costard is an old variety of this fruit	an apple
1492	29245	2009-11-26	"GEOGRAPHY ""B"""	$400	"The name of this Chinese city means ""northern capital"""	Beijing
1493	29246	2009-11-26	TV THINGS IN COMMON	$400	"""Dingbat"", ""Meathead"" & ""Little Girl"" were all nicknames used by this character"	Archie Bunker
1494	29247	2009-11-26	COLLEGE COLLAGE	$400	Later a member of George W. Bush's cabinet, she enrolled in the University of Denver at age 15	Condi Rice
1495	29248	2009-11-26	IT'S THE 26th	$400	The 26th state to join the Union, it bears the name of the lake it borders	Michigan
1496	29249	2009-11-26	THERE'S A TITLE IN THE TITLE	$400	"Shakespeare's ""Pericles, ____ of Tyre"""	Prince
1497	29250	2009-11-26	BEFORE & AFTER	$400	"""King"" of the dinosaurs who starred in ""My Fair Lady"""	Tyrannosaurus rex harrison
1498	29251	2009-11-26	"GEOGRAPHY ""B"""	$800	"This city that straddles the Danube was once called the ""Queen of the Danube"""	Budapest
1499	29252	2009-11-26	TV THINGS IN COMMON	$800	Pulau Tiga, Vanuatu & Palau have all been locales for this long-running show	Survivor
1500	29253	2009-11-26	COLLEGE COLLAGE	$4,000	"(<a href=""http://www.j-archive.com/media/2009-11-26_DJ_17.jpg"" target=""_blank"">Sarah of the Clue Crew reports from the Berkeley campus.</a>)  Several structures here at Berkeley, including this one, the Memorial Mining Building, were financed by & named for <a href=""http://www.j-archive.com/media/2009-11-26_DJ_17a.jpg"" target=""_blank"">this</a> newspaper baron's family"	(William Randolph) Hearst
1501	29254	2009-11-26	IT'S THE 26th	$800	Ratified in 1971, the 26th Amendment to the U.S. Constitution granted voting rights to this group	18 year olds
1502	29255	2009-11-26	THERE'S A TITLE IN THE TITLE	$800	"Rosalind Wiseman's book that inspired the movie ""Mean Girls"": ""____ Bees & Wannabes"""	Queen
1503	29256	2009-11-26	BEFORE & AFTER	$800	"A recently surpassed all-time home run king turns into a ""killer"" vice president of the early 1800s"	Hank Aaron Burr
1504	29257	2009-11-26	"GEOGRAPHY ""B"""	$1200	The few people who live on this island partner of Antigua keep busy lobster fishing	Barbuda
1505	29258	2009-11-26	TV THINGS IN COMMON	$1200	David Puddy, Keith Hernandez & Joel Rifkin were all once enamored with this character	Elaine Benes
1506	29259	2009-11-26	COLLEGE COLLAGE	$1200	Escola Tecnica Federal de Goia & Pontificia Universidade Catolica do Parana are found in this country	Brazil
1507	29260	2009-11-26	IT'S THE 26th	$1200	"Castro's 26th of July movement linked with a ""Junta of Unity"" & overthrew this Cuban dictator"	Batista
1508	29261	2009-11-26	THERE'S A TITLE IN THE TITLE	$1200	"Donna Woolfolk Cross' historical novel ""____ Joan"" (not ""Saint"")"	Pope
1509	29262	2009-11-26	BEFORE & AFTER	$1200	Teddy Roosevelt's policy that promises fairness & a chance to win cash on a game show hosted by Howie Mandel	Square Deal or No Deal
1510	29263	2009-11-26	"GEOGRAPHY ""B"""	$1600	"The name of this island that's 165 miles northwest of Tahiti means ""first born"""	Bora Bora
1511	29264	2009-11-26	TV THINGS IN COMMON	$2,000	The Looking Glass, the Orchid & the Pearl were all stations on this show	Lost
1512	29265	2009-11-26	COLLEGE COLLAGE	$1600	One of the 2 colleges that Woody Allen attended, never graduating	NYU (or CCNY)
1513	29266	2009-11-26	IT'S THE 26th	$1600	Little is known about this 26th century B.C. ruler, but his fame was assured by the tomb he built, the Great Pyramid	Cheops (or Khufu)
1514	29267	2009-11-26	THERE'S A TITLE IN THE TITLE	$1600	"Stephen L. Carter's novel ""The ____ of Ocean Park"""	Emperor
1515	29268	2009-11-26	BEFORE & AFTER	$1600	"The first Mickey Mouse cartoon with sound is baseball's ""Say Hey Kid"""	Steamboat Willie Mays
1516	29269	2009-11-26	"GEOGRAPHY ""B"""	$2000	In the 1300s what is now this landlocked republic came under the control of neighboring Lithuania	Belarus
1517	29270	2009-11-26	TV THINGS IN COMMON	$2000	You could find the Great Northern Hotel, the Packard Saw Mill & the Double R Diner on this series	Twin Peaks
1518	29271	2009-11-26	COLLEGE COLLAGE	$2000	"In 1931 he established his ""Institute"" of technology in Chicago & in 1953 it was renamed for him"	Dr. Herman DeVry
1519	29272	2009-11-26	IT'S THE 26th	$2000	It's the term in England for December 26th, a day to salute your postman	Boxing Day
1520	29273	2009-11-26	THERE'S A TITLE IN THE TITLE	$2000	"Nikolai Gogol's play ""The ____ General"""	Inspector
1521	29274	2009-11-26	BEFORE & AFTER	$2000	"2008 comedy with Ben Stiller & Jack Black playing soldiers that's a Springsteen song with the line ""Sit tight take hold"""	Tropic Thunder Road
1522	29275	2009-11-25	CHILDREN OF PRESIDENTS	$200	"She illustrated dad Jimmy's 1995 children's book ""The Little Baby Snoogle-Fleejer"""	Amy Carter
1523	29276	2009-11-25	FOOTBALL 101	$200	Despite this nickname for a football, it's actually made of leather	pigskin
1524	29277	2009-11-25	CURLS GONE WILD	$200	"Aww, a baby one of <a href=""http://www.j-archive.com/media/2009-11-25_J_04.jpg"" target=""_blank"">these</a> primates is clearly having a bad hair day"	an orangutan
1525	29278	2009-11-25	MAJOR RELIGION BY COUNTRY	$200	Panama	Catholicism
1526	29279	2009-11-25	FORBES 100 MOST POWERFUL WOMEN 2009	$200	Give a shout out to Carol Bartz, CEO of this Internet company & the 12th most powerful woman on the list	Yahoo!
1527	29280	2009-11-25	ADJECTIVES	$200	"4-letter antonym of ""domesticated"""	wild
1528	29281	2009-11-25	CHILDREN OF PRESIDENTS	$400	In 2008 she expressed interest in taking over Hillary Clinton's Senate seat	Caroline Kennedy
1529	29282	2009-11-25	FOOTBALL 101	$400	Popularized by Amos Alonzo Stagg, it's a pass thrown backwards or sideways	lateral
1530	29283	2009-11-25	CURLS GONE WILD	$400	A silent comedian in talking pictures, this Marx Brother had one of the original fros	Harpo Marx
1531	29284	2009-11-25	MAJOR RELIGION BY COUNTRY	$400	Morocco	Islam
1532	29285	2009-11-25	FORBES 100 MOST POWERFUL WOMEN 2009	$400	Ding dong, Elizabeth Smith, president of this company, calling at No. 85	Avon
1533	29286	2009-11-25	ADJECTIVES	$400	"This synonym for ""wide"" can be found before ""cloth"" or ""minded"""	broad
1534	29287	2009-11-25	CHILDREN OF PRESIDENTS	$600	This recent Florida governor born in 1953 has the given names John Ellis	Jeb Bush
1535	29288	2009-11-25	FOOTBALL 101	$600	"Offensive linemen hang their heads when a long pass is called back due to <a href=""http://www.j-archive.com/media/2009-11-25_J_03.jpg"" target=""_blank"">this</a> no-no"	holding
1536	29289	2009-11-25	CURLS GONE WILD	$600	"In 1926, women like Mrs. Margaret Wagoner Mitchell, seen <a href=""http://www.j-archive.com/media/2009-11-25_J_13.jpg"" target=""_blank"">here</a>, got this type of wave by hooking up to a machine"	a permanent wave
1537	29290	2009-11-25	MAJOR RELIGION BY COUNTRY	$600	Nepal	Hinduism
1538	29291	2009-11-25	FORBES 100 MOST POWERFUL WOMEN 2009	$600	Dr. Margaret Chan, director-general of this U.N. agency, made the list at No. 38	the World Health Organization
1539	29292	2009-11-25	ADJECTIVES	$600	Published by Viking, these 1-volume editions of authors are so called because they can be carried around	Portable
1540	29293	2009-11-25	CHILDREN OF PRESIDENTS	$800	"In the 1980s this son of Gerald Ford was a regular on TV's ""The Young and the Restless"""	Steve Ford
1541	29294	2009-11-25	FOOTBALL 101	$800	Often, the fastest of the defensive backs is this player, like the great Deion Sanders	a cornerback
1542	29295	2009-11-25	CURLS GONE WILD	$800	"This Pope poem has ""two Locks... in equal Curls"" which ""well conspir'd to deck / With shining Ringlets the smooth Iv'ry Neck"""	The Rape of the Lock
1543	29296	2009-11-25	MAJOR RELIGION BY COUNTRY	$800	Sweden	Lutheranism
1544	29297	2009-11-25	FORBES 100 MOST POWERFUL WOMEN 2009	$800	She's No. 40 on the list; her husband is 44th on a different list	Mrs. (Michelle) Obama
1545	29298	2009-11-25	ADJECTIVES	$800	"The same Latin word gave us ""trepidation"", meaning fear, & this adjective, meaning fearless"	intrepid
1546	29299	2009-11-25	CHILDREN OF PRESIDENTS	$600	In the 19th c. his daughter Esther was the first & so far only child of a president to be born in the White House	Grover Cleveland
1547	29300	2009-11-25	FOOTBALL 101	$1000	"(<a href=""http://www.j-archive.com/media/2009-11-25_J_09.jpg"" target=""_blank"">Jimmy of the Clue Crew presents the clue.</a>)  If the referee indicates this violation, look for a 15-yard penalty"	a personal foul
1548	29301	2009-11-25	CURLS GONE WILD	$1000	"It's almost surreal seeing <a href=""http://www.j-archive.com/media/2009-11-25_J_15.jpg"" target=""_blank"">this</a> Spanish-born painter's coiffure"	Salvador Dali
1549	29302	2009-11-25	MAJOR RELIGION BY COUNTRY	$1000	Laos	Buddhism
1550	29303	2009-11-25	FORBES 100 MOST POWERFUL WOMEN 2009	$1000	Sheila Bair, who protects your savings account as head of this government body, made the top 10	the FDIC (Federal Deposit Insurance Corporation)
1551	29304	2009-11-25	ADJECTIVES	$1000	"An adjective meaning ""elaborate""; to Brits, it's a verb meaning ""to like or enjoy"""	fancy
1552	29305	2009-11-25	AFRICAN LAKES	$400	Created in 1968, this lake named for an Egyptian president took 13 years to be near full capacity	Lake Nasser
1553	29306	2009-11-25	2009 TV FAREWELLS	$400	After 15 seasons & lots of changes, this venerable medical drama about a Chicago hospital finally flatlined	ER
1554	29307	2009-11-25	MMM... BACON	$400	Our head writer once received a BLT that was missing the B, bacon, leaving only the L & T, these 2 items	lettuce & tomato
1555	29308	2009-11-25	SHAKESPEARE'S B-STORIES	$400	Bottom arrives, prepared to lead Quince, Flute & Snout on stage	A Midsummer Night's Dream
1556	29309	2009-11-25	FOR THE BIRDS	$400	"St. Hugh of Lincoln was famous for having one of <a href=""http://www.j-archive.com/media/2009-11-25_DJ_16.jpg"" target=""_blank"">these</a> graceful birds as a pet"	a swan
1557	29310	2009-11-25	"TIME TO ""FLY"""	$400	These insectivorous plants are only found natively in North & South Carolina	the Venus Flytrap
1558	29311	2009-11-25	AFRICAN LAKES	$800	This country's Hendrik Verwoerd Reservoir, aka the Gariep, was created by the damming of the Orange River	South Africa
1559	29312	2009-11-25	2009 TV FAREWELLS	$800	In the finale to Season 8 & to this sitcom, James Belushi visits Heaven	According to Jim
1560	29313	2009-11-25	MMM... BACON	$800	A McDonald's Egg McMuffin is made with egg, American cheese & this meat	Canadian bacon
1561	29314	2009-11-25	SHAKESPEARE'S B-STORIES	$800	An island provides the backdrop as the succession to the leadership of Naples is decided	The Tempest
1562	29315	2009-11-25	FOR THE BIRDS	$800	"It's the songbird & finch family member seen <a href=""http://www.j-archive.com/media/2009-11-25_DJ_17.jpg"" target=""_blank"">here</a>"	a cardinal
1563	29316	2009-11-25	"TIME TO ""FLY"""	$800	This Pennsylvania Dutch molasses & sugar dessert could be used to attract flies away from other food	the shoo-fly pie
1564	29317	2009-11-25	AFRICAN LAKES	$1200	"Lake Nyasa is the southernmost in a chain of lakes located in this ""Great"" valley"	the Rift Valley
1565	29318	2009-11-25	2009 TV FAREWELLS	$1200	2 brothers locked up in a jail tried to escape & solve a murder mystery but this show got the chair after 4 years	Prison Break
1566	29319	2009-11-25	MMM... BACON	$1200	He once flew from Memphis to Denver for the fool's gold sandwich--PB&J & a pound of bacon on Italian bread	Elvis Presley
1567	29320	2009-11-25	SHAKESPEARE'S B-STORIES	$1200	Jessica has regrets about her dad but looks forward to marrying Lorenzo & converting to Christianity	The Merchant of Venice
1568	29321	2009-11-25	FOR THE BIRDS	$1200	"Seen <a href=""http://www.j-archive.com/media/2009-11-25_DJ_18.jpg"" target=""_blank"">here</a> is one of these birds that, for a time, had a TV ""Family"""	the partridge
1569	29322	2009-11-25	"TIME TO ""FLY"""	$1200	It's a legendary spectral ship said to appear in storms near the Cape of Good Hope	the Flying Dutchman
1570	29323	2009-11-25	AFRICAN LAKES	$1600	Missionary-explorer David Livingstone was found on the shore of this, the world's longest freshwater lake	Lake Tanganyika
