	index	Air Date	Category	Value	Question	Answer
971	96421	2004-12-09	"""FRE""-DOM"	$1000	It's the art of painting on a moist, plaster surface with colors ground up in water	fresco
972	96422	2004-12-09	MEDIEVAL TIMES	$400	By the 12th century, the Chinese had harnessed magnetism & were using this device	compass
973	96423	2004-12-09	"A ""THORN""-Y CATEGORY"	$400	"He won the best adapted screenplay Oscar for ""Sling Blade"""	(Billy Bob) Thornton
974	96424	2004-12-09	SAY HELLO TO OUR FEATHERED FRIENDS	$400	The snowy owl makes its summer home in this state	Alaska
975	96425	2004-12-09	I PUT YOU ON THE MAP	$400	Rufus Putnam, named Marietta, Ohio in honor of this Frenchwoman, a pal of the U.S. during the Revolutionary War	Marie Antoinette
976	96426	2004-12-09	SIGNS & SYMBOLS	$400	It's what lies ahead when you see a diamond-shaped yellow road sign with a black plus symbol in its center	a crossing (or intersection)
977	96427	2004-12-09	ALLITERATION	$400	"An image from this type of dramatic performance is shown <a href=""http://www.j-archive.com/media/2004-12-09_DJ_16.jpg"" target=""_blank"">here</a>"	a Passion play
978	96428	2004-12-09	MEDIEVAL TIMES	$800	In 887 Pietro Candiano, doge of this city, was killed fighting pirates	Venice
979	96429	2004-12-09	"A ""THORN""-Y CATEGORY"	$800	Barbara Stanwyck won an Emmy for her work on this 1983 TV miniseries	The Thorn Birds
980	96430	2004-12-09	SAY HELLO TO OUR FEATHERED FRIENDS	$800	It can take a minute for the occidentalis or brown species of this bird to drain its pouch of water	pelican
981	96431	2004-12-09	I PUT YOU ON THE MAP	$800	Dahomey on this continent got its name when a king built his palace on the grave of his defeated enemy named Dan	Africa
982	96432	2004-12-09	SIGNS & SYMBOLS	$800	This NHL team's logo has a goalie's mask with a bill	Anaheim Mighty Ducks
983	96433	2004-12-09	ALLITERATION	$800	It's a type of gentle liquid cleanser, or of flattery	soft soap
984	96434	2004-12-09	MEDIEVAL TIMES	$1200	"""Weapon"" name for a Medieval mercenary or a person who works for different companies, each for a limited time"	freelance
985	96435	2004-12-09	"A ""THORN""-Y CATEGORY"	$1200	This animated family travels the world making nature documentaries on Nickelodeon	The Wild Thornberrys
986	96436	2004-12-09	SAY HELLO TO OUR FEATHERED FRIENDS	$1200	The common term for the claw of an eagle	talon
987	96437	2004-12-09	I PUT YOU ON THE MAP	$1200	Czar Peter the Great named this city for his wife, Yekaterina; later the last czar was executed there	Yekaterinburg
988	96438	2004-12-09	SIGNS & SYMBOLS	$1200	English mathematician John Wallis was first to use what looks like an 8 on its side to symbolize this	infinity
989	96439	2004-12-09	ALLITERATION	$1200	"A bottle of this vodka brand is seen <a href=""http://www.j-archive.com/media/2004-12-09_DJ_18.jpg"" target=""_blank"">here</a>"	Grey Goose
990	96440	2004-12-09	MEDIEVAL TIMES	$1,500	In 911 Charles III of France ceded a big area to Rollo & these warriors, later to be the name of an NFL franchise	Vikings
991	96441	2004-12-09	"A ""THORN""-Y CATEGORY"	$1600	He replaced Edwin Meese as Attorney General	Dick Thornburgh
992	96442	2004-12-09	SAY HELLO TO OUR FEATHERED FRIENDS	$1600	A gland near birdie's tail is called the oil gland or this, the activity the oil is used for	preening
993	96443	2004-12-09	I PUT YOU ON THE MAP	$1600	Originally named for an obscure VP, this county where Seattle sits later declared itself named for a civil rights leader	King County
994	96444	2004-12-09	SIGNS & SYMBOLS	$8,000	The symbol for the planet Mars is also the symbol for this day of the week	Tuesday
995	96445	2004-12-09	ALLITERATION	$1600	These low-risk mutual funds pay out at about the rate of treasury bills	money markets
996	96446	2004-12-09	MEDIEVAL TIMES	$2000	"This ""unready"" king of England lost most of his country to Sven Forkbeard, the king of Denmark"	Aethelred the Unready
997	96447	2004-12-09	"A ""THORN""-Y CATEGORY"	$2000	"In Charlotte Bronte's novel, ""Jane Eyre"", Edward Rochester is the moody master of this manor"	Thornfield Hall
998	96448	2004-12-09	SAY HELLO TO OUR FEATHERED FRIENDS	$2000	Parrots, like Persephone, like to eat this fruit	pomegranate
999	96449	2004-12-09	I PUT YOU ON THE MAP	$2000	Thessalonica was a sister of this conqueror, but it was her husband who named a city after her	Alexander the Great
1000	96450	2004-12-09	SIGNS & SYMBOLS	$2000	This up-pointing symbol is usually found at the top of the 6 key on a computer keyboard	a caret
1001	96451	2004-12-09	ALLITERATION	$2000	You won't find any locals in Taqueria Rigoberto; it's strictly one of these	a tourist trap
1002	96452	2004-12-08	19th CENTURY AMERICA	$200	"""My Life on the Plains"" was an 1874 book by this ""boy general"" & Indian fighter"	Custer
1003	96453	2004-12-08	TV ON TV	$200	"""Itchy & Scratchy"""	The Simpsons
1004	96454	2004-12-08	CARS	$200	In a 1969 Disney film, Herbie was this model of car	Volkswagen Beetle
1005	96455	2004-12-08	'70s NONFICTION	$200	"Billy Graham called them ""God's secret agents"""	angels
1006	96456	2004-12-08	WHOSE LIME IS IT ANYWAY?	$200	Citrus fruits including limes were introduced to the West Indies by this man on his second voyage	Columbus
1007	96457	2004-12-08	"""TA"" TA FOR NOW"	$200	Head to Agra, India to see this famous marble mausoleum completed around 1643	the Taj Mahal
1008	96458	2004-12-08	19th CENTURY AMERICA	$400	Reportedly, in 1854 Flora Temple broke the 2:20 minute mile; of course, Flora was one of these	a horse
1009	96459	2004-12-08	TV ON TV	$400	"""Tool Time"""	Home Improvement
1010	96460	2004-12-08	CARS	$400	This Japanese luxury brand debuted in the U.S. with the Legend sedan in 1986	Acura
1011	96461	2004-12-08	'70s NONFICTION	$400	A bestseller by Dr. David Reuben gave us this 13-word-long self-help title	Everything You Always Wanted to Know about Sex but Were Afraid to Ask
1012	96462	2004-12-08	WHOSE LIME IS IT ANYWAY?	$400	The use of calcium oxide lime in early theatrical lamps gives us this term for the focus of public attention	limelight
1013	96463	2004-12-08	"""TA"" TA FOR NOW"	$400	2nd century Rabbi Ishmael Ben Elisha is best known for his impact on the understanding of this compilation of Jewish law	the Talmud
1014	96464	2004-12-08	19th CENTURY AMERICA	$600	This Californian died still trying to get congress to reimburse him for all that gold on his mill site he lost out on	(John) Sutter
1015	96465	2004-12-08	TV ON TV	$600	"""The Happy Homemaker"""	The Mary Tyler Moore Show
1016	96466	2004-12-08	CARS	$600	The name of this maker of the Q45 makes it sound like it will run forever	Infiniti
1017	96467	2004-12-08	'70s NONFICTION	$600	"His 1971 autobiography ""Wunnerful, Wunnerful!"" was a, well, wunnerful seller"	Lawrence Welk
1018	96468	2004-12-08	WHOSE LIME IS IT ANYWAY?	$600	To make this drink supposedly named for a British naval surgeon, all you need is gin & sweetened lime juice	gimlet
1019	96469	2004-12-08	"""TA"" TA FOR NOW"	$600	"(<a href=""http://www.j-archive.com/media/2004-12-08_J_10.jpg"" target=""_blank"">Hi.  I'm Hal Sparks.</a>)  This former E! entertainment channel TV show helped further the careers of me, John Henson & Greg Kinnear"	Talk Soup
1020	96470	2004-12-08	19th CENTURY AMERICA	$1,000	In 1846 he tried to sue Eliza Emerson in St. Louis for his & his family's freedom	Dred Scott
1021	96471	2004-12-08	TV ON TV	$800	"""The Alan Brady Show"""	The Dick Van Dyke Show
1022	96472	2004-12-08	CARS	$800	This sporty Dodge model is available as n SRT-10 Roadster for 2004, starting at around $80,000	a Viper
1023	96473	2004-12-08	'70s NONFICTION	$800	"In 1977 the Fixx was in with ""The Complete Book of"" this by James Fixx"	running
1024	96474	2004-12-08	WHOSE LIME IS IT ANYWAY?	$800	Extreme heat fuses soda, lime & sand to make this everyday substance	glass
1025	96475	2004-12-08	"""TA"" TA FOR NOW"	$800	"""Saucy"" name for the crusty areas on your teeth made from mineral salts reacting with plaque & saliva"	tartar
1026	96476	2004-12-08	19th CENTURY AMERICA	$1000	"If  Amelia Jenks hadn't married this man in 1840, women might have worn ""Jenks"""	(Dexter) Bloomer
1027	96477	2004-12-08	TV ON TV	$1000	"""F.Y.I."""	Murphy Brown
1028	96478	2004-12-08	CARS	$1000	This German car make got its name from the Latin translation of founder August Horch's name	Audi
1029	96479	2004-12-08	'70s NONFICTION	$1000	"Theodore H. White's ""Breach of Faith"" detailed ""The Fall of"" this man"	Nixon
1030	96480	2004-12-08	WHOSE LIME IS IT ANYWAY?	$1000	The headquarters of this world famous insurance company & underwriter is on Lime Street in London	Lloyds
1031	96481	2004-12-08	"""TA"" TA FOR NOW"	$1000	Now known as Ismail Samani Peak, the highest peak in this country was once named after Joseph Stalin	Tajikistan
1032	96482	2004-12-08	MY GIRL	$400	In 1961 Marvin Gaye married Anna, sister of this Motown mogul	Berry Gordy
1033	96483	2004-12-08	BRICK HOUSE	$400	A brick house in Portland, Maine that dates to 1785 was built by General Peleg Wadsworth, grandfather of this famed poet	Henry Wadsworth Longfellow
1034	96484	2004-12-08	RIVER DEEP, MOUNTAIN HIGH	$400	The gods must be crazy to spend their time on this highest mountain in Greece	(Mount) Olympus
1035	96485	2004-12-08	PLEASE MR. POSTMAN	$400	The Netpost mailing service features Christmas cards with this 3-word wish for the globe	Peace on Earth
1036	96486	2004-12-08	A, B, C	$400	Next to Bob Lanier & Gilbert Perreault, sports reference books list C for this position	center
1037	96487	2004-12-08	MY GIRL	$800	She is 12 years older than longtime beau Tim Robbins	Susan Sarandon
1038	96488	2004-12-08	BRICK HOUSE	$800	The Kit Carson home in Taos, New Mexico is a house & museum made of these clay bricks	adobe
1039	96489	2004-12-08	RIVER DEEP, MOUNTAIN HIGH	$800	Until 1959, this peak was the highest mountain in the United States	Mount Whitney
1040	96490	2004-12-08	PLEASE MR. POSTMAN	$800	In an April Fools' joke, National Public Radio reported that the Postal Service would soon let you keep this, no matter where you moved	your ZIP code
1041	96491	2004-12-08	A, B, C	$800	"In phrases like ""a man"" or ""a door"", a is this part of speech"	an article
1042	96492	2004-12-08	I HEAR A SYMPHONY	$1200	"Beethoven's 6th isn't called the ""Bucolic"" symphony, but this"	Pastoral
1043	96493	2004-12-08	MY GIRL	$1200	"Diana Krall's CD ""The Girl in the Other Room"" features songs cowritten with this man, her new husband"	Elvis Costello
1044	96494	2004-12-08	BRICK HOUSE	$4,000	This Boston landmark made famous the night of April 18, 1775 is made of bricks from the kilns of nearby Medford	the Old North Church
1045	96495	2004-12-08	RIVER DEEP, MOUNTAIN HIGH	$1200	"The names of this highest mountain in Western Europe & this highest mountain in the Pacific both mean ""White Mountain"""	Mont Blanc and Mauna Kea
1046	96496	2004-12-08	PLEASE MR. POSTMAN	$1200	"This ""privilege"" allows members of Congress to send out official mail without paying postage"	franking
1047	96497	2004-12-08	A, B, C	$1200	It's the symbol for the letter A in braille	a dot
1048	96498	2004-12-08	I HEAR A SYMPHONY	$1600	"The strings in the symphony heard <a href=""http://www.j-archive.com/media/2004-12-08_DJ_27.mp3"">here</a>, by this playful Austrian, give it the nickname ""The Bear"""	Joseph Haydn
1049	96499	2004-12-08	MY GIRL	$1600	There are zero degrees of separation between him & his girl, wife Kyra Sedgwick	(Kevin) Bacon
1050	96500	2004-12-08	BRICK HOUSE	$1600	Patrick Henry & Thomas Jefferson both lived in the 2-story brick governor's palace in this colonial capital	Williamsburg
1051	96501	2004-12-08	RIVER DEEP, MOUNTAIN HIGH	$1600	The deepest river gorge in the United States, Hells Canyon, was carved over millions of years by this river	The Snake (River)
1052	96502	2004-12-08	PLEASE MR. POSTMAN	$5,000	Formerly called book rate, this type of mail lets you send books, videos, CDs & DVDs at a slower, reduced rate	Media Mail
1053	96503	2004-12-08	A, B, C	$1600	In the Stock Market abbreviation B&A, A is Asked & B is this	Bid
1054	96504	2004-12-08	I HEAR A SYMPHONY	$2000	"Mozart's 38th is called by the name of this city that stood in for Vienna in the filming of ""Amadeus"""	Prague
1055	96505	2004-12-08	MY GIRL	$2000	She met Ryan Phillippe at her 21st birthday party & married him 2 years later	Reese Witherspoon
1056	96506	2004-12-08	BRICK HOUSE	$2000	"(<a href=""http://www.j-archive.com/media/2004-12-08_DJ_09.jpg"" target=""_blank"">Sarah of the Clue Crew reports from inside the Robie House in Chicago, IL.</a>)  I'm inside Frank Lloyd Wright's Robie House, whose windows, rather than stained glass, are called by this aesthetic term"	art glass
1057	96507	2004-12-08	RIVER DEEP, MOUNTAIN HIGH	$2000	The Yarlung Zangbo in this lofty region is the world's highest river & its 17,657-foot valley is the deepest	Himalayas
1058	96508	2004-12-08	PLEASE MR. POSTMAN	$2000	To stamp collectors, FDC stands for this	First Day Cover
1059	96509	2004-12-08	A, B, C	$2000	"If you're in ""A&R"" for a record company, you know it stands for these ""and Repertoire"""	Artists
1060	96510	2004-12-07	BIOLOGY	$200	Juices naturally occuring in this organ include hydrochloric acid & pepsin, but no orange	the stomach
1061	96511	2004-12-07	SITCOM SPIN-OFFS	$200	"""Joanie Loves Chachi"""	Happy Days
1062	96512	2004-12-07	IT'S OUR TURN TO SACK ROME!!!	$200	390 B.C.: These people usually associated with ancient France sack Rome	the Gauls
1063	96513	2004-12-07	LET'S GET SMALL	$200	In 1980 the World Heath Organization announced the eradication of this viral disease	smallpox
1064	96514	2004-12-07	AUSTRALIAN BUSINESS	$200	"For over 100 years the Arnott's biscuit company has made special editions of these""metallic"" containers"	biscuit tins
1065	96515	2004-12-07	BODY LANGUAGE	$200	Manucher Ghorbanifar, an Iranian dealer in these, was involved in the 1980s swap of them for hostages	arms
1066	96516	2004-12-07	BIOLOGY	$400	"""Skin"" term for the layer of cells on the upper & lower surfaces of a leaf; it may be one cell thick"	the epidermis
1067	96517	2004-12-07	SITCOM SPIN-OFFS	$400	"""Gomer Pyle, U.S.M.C."""	The Andy Griffith Show
1068	96518	2004-12-07	IT'S OUR TURN TO SACK ROME!!!	$400	"410 A.D.: Under Alaric, these ""Westerners"" sack Rome"	the Visigoths
1069	96519	2004-12-07	LET'S GET SMALL	$400	In area, it's the smallest constitutional monarchy in the world	Monaco
1070	96520	2004-12-07	AUSTRALIAN BUSINESS	$400	The Australian Aircraft & Engineering Co. assembled the AVRO 504K, sent to this fledgling company in 1921	Qantas
1071	96521	2004-12-07	BODY LANGUAGE	$400	"Compensation owed from an earlier time is this type of ""pay"""	back pay
1072	96522	2004-12-07	BIOLOGY	$600	It's the stage in a cocooned butterfly's metamorphosis between caterpillar & adult	chrysalis (or pupa)
1073	96523	2004-12-07	SITCOM SPIN-OFFS	$600	"""Gloria"""	All in the Family
1074	96524	2004-12-07	IT'S OUR TURN TO SACK ROME!!!	$3,800	455 A.D.: These people, whose name is now synonymous with pillage & destruction, sack Rome	the Vandals
1075	96525	2004-12-07	LET'S GET SMALL	$600	New York & New Jersey have plains named for this 5-letter type of pine whose growth is stunted	dwarf
1076	96526	2004-12-07	AUSTRALIAN BUSINESS	$600	What was built as the centerpiece of this big event has since gotten the corporate name Telstra Stadium	the Summer Olympics
1077	96527	2004-12-07	BODY LANGUAGE	$600	A sailor stores his possessions in a sea one	a sea chest
1078	96528	2004-12-07	BIOLOGY	$800	This reaction occurs in the chloroplasts, the oval-shaped green organelles in plants	photosynthesis
1079	96529	2004-12-07	SITCOM SPIN-OFFS	$800	"""The Ropers"""	Three's Company
1080	96530	2004-12-07	IT'S OUR TURN TO SACK ROME!!!	$800	1084 A.D.: Having successfully invaded England 18 years before, they then sack Rome	the Normans
1081	96531	2004-12-07	LET'S GET SMALL	$800	"From the old French for ""small horn"", it's the instrument heard <a href=""http://www.j-archive.com/media/2004-12-07_J_04.mp3"">here</a>"	a trumpet
1082	96532	2004-12-07	AUSTRALIAN BUSINESS	$800	Though Foster's is associated with beer, most of the company's assets are in Beringer Blass, a producer of this	wine
1083	96533	2004-12-07	BODY LANGUAGE	$800	"(<a href=""http://www.j-archive.com/media/2004-12-07_J_13.jpg"" target=""_blank"">Sarah of the Clue Crew joins snowboarders on the slopes.</a>)  ""James!  Let's see a hand plant!""  Watch as he places his hand on the top edge of the half-pipe, which has this anatomical term"	the lip
1084	96534	2004-12-07	BIOLOGY	$1000	Aye-aye, it's a lack of ascorbic acid that can cause this disease	scurvy
1085	96535	2004-12-07	SITCOM SPIN-OFFS	$1000	"""Benson"""	Soap
1086	96536	2004-12-07	IT'S OUR TURN TO SACK ROME!!!	$1000	"1527 A.D.: French & German troops working for this ""Empire"" end the High Renaissance by sacking Rome"	the Holy Roman Empire
1087	96537	2004-12-07	LET'S GET SMALL	$1000	"From the Latin for ""a small sphere"", it's a small drop of liquid"	a globule
1088	96538	2004-12-07	AUSTRALIAN BUSINESS	$1000	In 2004 this corp. whose holdings include 20th Century Fox, announced plans to reincorporate in the U.S.	News Corp.
1089	96539	2004-12-07	BODY LANGUAGE	$1000	"King Kalakaua, who helped revive the ancient hula, said hula is this kind of beat ""of the Hawaiian people"""	the heart
1090	96540	2004-12-07	KNOW THE SCORE	$400	On an orchestral score, the woodwinds are on top, then brass, then percussion & these on the bottom	the strings
1091	96541	2004-12-07	THE BRITISH ARE COMING!	$400	"After Dustin Hoffman sleep-deprived himself for a ""Marathon Man"" scene, this co-star said, ""Dear boy...try acting"""	Sir Laurence Olivier
1092	96542	2004-12-07	NEWER FRUITS & VEGETABLES	$400	A cross between a Bing and a Van, the Rainier is a yellow type of this	a cherry
1093	96543	2004-12-07	WHO APPOINTED ME TO THE SUPREME COURT?	$400	Ruth Bader Ginsburg	Bill Clinton
1094	96544	2004-12-07	PUT OUT THE CHINA	$400	In 1979 fought a war with this small former ally that had just completed a war with the U.S. a few years earlier	Vietnam
1095	96545	2004-12-07	"AFTER ""AFTER"""	$400	Osiris was the Egyptian god of this	the afterlife
1096	96546	2004-12-07	KNOW THE SCORE	$800	"It's the Italian instruction for ""growing louder""; it's up to the conductor to determine how loud"	Crescendo
1097	96547	2004-12-07	THE BRITISH ARE COMING!	$800	In 1978, 2 months after calling Keith Moon irreplaceable, this group hired Kenney Jones as drummer	The Who
1098	96548	2004-12-07	NEWER FRUITS & VEGETABLES	$800	A blight-resistant purple one of these from Eastern Europe may be a boon to farmers	a potato
1099	96549	2004-12-07	WHO APPOINTED ME TO THE SUPREME COURT?	$800	Clarence Thomas	George H. W. Bush
1100	96550	2004-12-07	PUT OUT THE CHINA	$800	Abbreviated P.R.O.C., this nation was founded by Mao & friends in 1949	People's Republic of China
1101	96551	2004-12-07	"AFTER ""AFTER"""	$800	"If you stare at the graphic seen <a href=""http://www.j-archive.com/media/2004-12-07_DJ_10.jpg"" target=""_blank"">here</a> long enough, you'll still see this when it's taken away"	the afterimage
1102	96552	2004-12-07	KNOW THE SCORE	$1200	A single one marks the end of a segment; a double one marks the end of a section or work	a bar
1103	96553	2004-12-07	THE BRITISH ARE COMING!	$1200	In '66 John Lennon told this Brit to go into music or he'd regret it; he chose acting & won the 1982 Best Actor Oscar	Ben Kingsley
1104	96554	2004-12-07	NEWER FRUITS & VEGETABLES	$200	"From Washington, the Fuji type of one fruit flavoured with the Concord type of another yields this, also meaning ""wrestle"""	Grapple
1105	96555	2004-12-07	WHO APPOINTED ME TO THE SUPREME COURT?	$1200	Thurgood Marshall	Lyndon Johnson
1106	96556	2004-12-07	PUT OUT THE CHINA	$1200	In 87 B.C. the Chinese recorded an astronomical phenomenon that scientists think was this, also seen in 1607 A.D.	Halley's Comet
1107	96557	2004-12-07	"AFTER ""AFTER"""	$1200	An epilogue	an afterword
1108	96558	2004-12-07	KNOW THE SCORE	$1600	"The rest seen <a href=""http://www.j-archive.com/media/2004-12-07_DJ_26.jpg"" target=""_blank"">here</a> is the same length as one of these"	a quarter note
1109	96559	2004-12-07	THE BRITISH ARE COMING!	$1600	"(<a href=""http://www.j-archive.com/media/2004-12-07_DJ_04.jpg"" target=""_blank"">Hi, I'm Al Franken.</a>)  I played Decline's henchman in this 1978 parody documentary that was also known as ""All You Need Is Cash"""	The Rutles
1110	96560	2004-12-07	NEWER FRUITS & VEGETABLES	$1600	"This word was created for the hybrid veggie seen <a href=""http://www.j-archive.com/media/2004-12-07_DJ_28.jpg"" target=""_blank"">here</a>"	Brocciflower
1111	96561	2004-12-07	WHO APPOINTED ME TO THE SUPREME COURT?	$2,200	Antonin Scalia	Ronald Reagan
1112	96562	2004-12-07	PUT OUT THE CHINA	$1600	Founded in the 6th century B.C., this religion's sacred texts include the Shih Ching, the Li Chi, & the Shu Ching	Confucianism
1113	96563	2004-12-07	"AFTER ""AFTER"""	$1600	Volcanic ash in the sky can cause a brilliant one after the sun has set	afterglow
1114	96564	2004-12-07	THE BRITISH ARE COMING!	$2000	Before birds get sucked into jet engines, do they think, is that Rod Stewart in first class? opined this transvestite comic	Eddie Izzard
1115	96565	2004-12-07	WHO APPOINTED ME TO THE SUPREME COURT?	$2000	William Howard Taft	Warren G. Harding
1116	96566	2004-12-07	PUT OUT THE CHINA	$2000	This dynasty, China's last, had a problem with its boxers rising up	Manchu dynasty
1117	96567	2004-12-07	"AFTER ""AFTER"""	$2000	In 1930 the Motorola radio became a popular automobile add-on kit as this type of product	after-market product
1118	96568	2004-12-06	THE WAR BETWEEN THE STATES	$200	John Surratt's plan to end the war was to kidnap this man; a co-conspirator came up with another plan...	Lincoln
1119	96569	2004-12-06	BASEBALL MVPs BY DECADE	$200	"Oakland's Rickey Henderson, ""Slammin'"" Sammy Sosa"	the '90s
1120	96570	2004-12-06	DWAT DAT WABBIT!	$200	"At U. Penn in the '30s, long before PETA, Maurice Friedman devised the ""rabbit test"" to check for this"	pregnancy
1121	96571	2004-12-06	QUOTH THE RAVEN?	$200	What word to follow?  This ship from a Gilbert & Sullivan operetta, minus the H.M.S., of course, quoth the raven...	Pinafore
1122	96572	2004-12-06	REPORTING THE NEWS	$200	On April 19, 2004 NBC announced that this anchor would be away after December 1	Tom Brokaw
1123	96573	2004-12-06	"""C"" ME"	$200	In 1875 opera star Celestine Galli-Marie became the first to play this seductress from Seville	Carmen
1124	96574	2004-12-06	THE WAR BETWEEN THE STATES	$400	The regulation color for Confederate coats was cadet this	gray
1125	96575	2004-12-06	BASEBALL MVPs BY DECADE	$400	Orioles third baseman Brooks Robinson, L.A. Dodger Sandy Koufax	the '60s
1126	96576	2004-12-06	DWAT DAT WABBIT!	$400	"""Joy of Cooking"" says rabbit can be substituted for this ""in almost any dish"" by using ""the saddle as the breast meat"""	chicken
1127	96577	2004-12-06	QUOTH THE RAVEN?	$400	I've got it!  Hamlet's dad's castle wherein he was rottenly killed by Claudius; quoth the raven...	Elsinore
1128	96578	2004-12-06	REPORTING THE NEWS	$400	This Torontonian was just 26 when he first anchored ABC's nightly news in 1965, & some thought he looked too young	Peter Jennings
1129	96579	2004-12-06	"""C"" ME"	$400	The only state whose nickname includes the name of an important historic document	Connecticut
1130	96580	2004-12-06	THE WAR BETWEEN THE STATES	$600	"This ""Ben-Hur"" author was removed from command and reinstated twice"	Lew Wallace
1131	96581	2004-12-06	BASEBALL MVPs BY DECADE	$600	"N.Y. Giants pitcher Carl Hubbell, ""Iron Horse"" Lou Gehrig"	the 1930s
1132	96582	2004-12-06	DWAT DAT WABBIT!	$600	The Holy Hand Grenade of Antioch wipes out a killer bunny in this classic 1974 comedy	Monty Python and the Holy Grail
1133	96583	2004-12-06	QUOTH THE RAVEN?	$600	This island city-state at the tip of the Malay Peninsula sounds almost right; quoth the raven...	Singapore
1134	96584	2004-12-06	REPORTING THE NEWS	$600	"(<a href=""http://www.j-archive.com/media/2004-12-06_J_15.jpg"" target=""_blank"">Hi.  I'm Tim Russert of NBC's <i>Meet the Press</i>.</a>)  An interview I did in 2000 with this senator & former P.O.W. won an excellence in TV journalism award"	John McCain
1135	96585	2004-12-06	"""C"" ME"	$600	"Among his many TV credits is original host of ""The Price is Right"""	Bill Cullen
1136	96586	2004-12-06	THE WAR BETWEEN THE STATES	$800	This capital of the confederacy was just 100 miles from Washington, D.C.	Richmond, Virginia
1137	96587	2004-12-06	BASEBALL MVPs BY DECADE	$800	"Stan ""The Man"" Musial, ""Splendid Splinter"" Ted Williams"	the 1940s
1138	96588	2004-12-06	DWAT DAT WABBIT!	$800	"Kids ""won't be... fond of seeing... rabbits with blood gushing from their furry bodies"" was said of this 1978 film"	Watership Down
1139	96589	2004-12-06	QUOTH THE RAVEN?	$800	Why not this defunct title for a commissioned naval officer above Captain & Rear Admiral; quoth the raven...	Commodore
1140	96590	2004-12-06	REPORTING THE NEWS	$800	CNN says she was the last reporter to interview King Hussein & the first to interview his successor, King Abdullah	Christiane Amanpour
1141	96591	2004-12-06	"""C"" ME"	$800	"(<a href=""http://www.j-archive.com/media/2004-12-06_J_12.jpg"" target=""_blank"">Jimmy of the Clue Crew demonstrates with three green balls lined up on a table before him.</a>)  The three-ball routine is a classic example of this type of magic that shares its name with a camera shot"	close-up
1142	96592	2004-12-06	THE WAR BETWEEN THE STATES	$1000	"The 1862 battle called ""Fair"" these trees, was a fair fight, 42,000 soldiers a side were engaged"	oaks
1143	96593	2004-12-06	BASEBALL MVPs BY DECADE	$1000	Cincinnati Reds catcher Johnny Bench, 4,000-hit club member Pete Rose	the '70s
1144	96594	2004-12-06	DWAT DAT WABBIT!	$1000	In 1990 this author put Rabbit Angstrom to rest	John Updike
1145	96595	2004-12-06	QUOTH THE RAVEN?	$1000	"The birds in a song ""Dream A Little Dream Of Me"" sing in one of these trees, but would our bird?  Quoth the raven..."	sycamore
1146	96596	2004-12-06	REPORTING THE NEWS	$3,000	"(<a href=""http://www.j-archive.com/media/2004-12-06_J_28.jpg"" target=""_blank"">Hi.  I'm Anderson Cooper of CNN.</a>)  I covered this former priest's return to power in 1994, & interviewed him again just before he fell from grace again"	Jean-Bertrand Aristide
1147	96597	2004-12-06	"""C"" ME"	$1000	This Christian church is headed by The Patriarch of Alexandria, Egypt	the Coptic Church
1148	96598	2004-12-06	GENERAL SCIENCE	$400	Perseus is one of these configurations: it lies between Cassiopeia & Taurus	a constellation
1149	96599	2004-12-06	OIL!	$400	During the 1920s this South American nation's production went from 1 million to 137 million barrels a year	Venezuela
1150	96600	2004-12-06	A LITERARY TOUR	$400	Great Scott! Lady Stair's house in this Scottish capital boasts exhibits on great Scottish authors	Edinburgh
1151	96601	2004-12-06	MUSICAL INSTRUMENTS	$400	No, it's true! A crwth is a Welsh version of this ancient stringed instrument	a lyre
1152	96602	2004-12-06	2-LETTER WORDS	$400	It's a key linking word in many similes	as
1153	96603	2004-12-06	SEA ME	$400	The shoreline of this sea is about 1,300 feet below sea level	the Dead Sea
1154	96604	2004-12-06	GENERAL SCIENCE	$800	Lovelace wrote that they don't make a cage; in the 1820s, William Sturgeon made electromagnets out of them	iron bars
1155	96605	2004-12-06	OIL!	$800	The planned Baku-Tbilisi-Ceyhan one will run 1100 miles from the Caspian to the Mediterranean	a pipeline
1156	96606	2004-12-06	A LITERARY TOUR	$800	A museum devoted to this author is inside a charming replica of his birthplace in Alcala de Henares, Spain	Cervantes
1157	96607	2004-12-06	MUSICAL INSTRUMENTS	$800	"The name of these paired concussion instruments is from the Spanish for ""chestnut"""	castanets
1158	96608	2004-12-06	2-LETTER WORDS	$800	"According to lyrics in ""West Side Story"", it's whom ""There's a place for"""	us
1159	96609	2004-12-06	SEA ME	$800	It's bounded on the east by Alaska & on the west by Siberia & the Kamchatka Peninsula	the Bering Sea
1160	96610	2004-12-06	GENERAL SCIENCE	$1200	Light that bounces off a flat surface is reflected; light bent in a transparent medium is this	refracted
1161	96611	2004-12-06	OIL!	$1200	The sudden release of oil from a well under pressure; it can also mean a lively party or lopsided victory	a blow out
1162	96612	2004-12-06	A LITERARY TOUR	$1200	"If you're truly a ""Blithe Spirit"", rent this author's Blue Harbour Estate in Jamaica for a mere $3500 a week"	Noel Coward
1163	96613	2004-12-06	MUSICAL INSTRUMENTS	$3,000	An old word for this wind instrument is spelled  H-A-U-T-B-O-Y	an oboe
1164	96614	2004-12-06	2-LETTER WORDS	$1200	When it's a noun, it can mean a party, or the new haircut you get for it	do
1165	96615	2004-12-06	SEA ME	$1200	The Thames River flows eastward past London before emptying into this sea	the North Sea
