	index	Air Date	Category	Value	Question	Answer
500	69119	2006-12-19	O COME, ALL YE FAITHFUL	$800	Devout members of this faith hope to walk Panchakosi Road at Varanasi &, if possible, to die there	Hinduism
501	69120	2006-12-19	"""WINTER"" WONDERLAND"	$800	This 1935 Maxwell Anderson play was based in part on the Sacco & Vanzetti trial	Winterset
502	69121	2006-12-19	A CHRISTMAS SONGBOOK	$1000	"""No crib for a bed, the little Lord Jesus laid down His sweet head"""	"""Away In A Manger"""
503	69122	2006-12-19	LET IT SNOW, LET IT SNOW, LET IT SNOW	$1000	Poli'ahu, the goddess of snow, lives on this highest Hawaiian mountain	Mauna Kea
504	69123	2006-12-19	GO TELL IT ON THE MOUNTAIN	$1000	The 20,320-foot mountain then known as Densmore's Mt. was renamed for this presidential candidate in 1896	McKinley
505	69124	2006-12-19	DECK THE HALLS	$1000	He was inducted into the National Inventors Hall of Fame for his process of condensing milk	(Gail) Borden
506	69125	2006-12-19	O COME, ALL YE FAITHFUL	$1000	Bahá'i pilgrims go to the Shrine of the Báb on this Israeli mount for which a Catholic order is named	Mount Carmel
507	69126	2006-12-19	"""WINTER"" WONDERLAND"	$1000	This plant, Gaultheria procumbens, produces an oil used in medicine & as a flavoring	wintergreen
508	69127	2006-12-19	WHERE IN LONDON AM I?	$400	"(<a href=""http://www.j-archive.com/media/2006-12-19_DJ_06.jpg"" target=""_blank"">Cheryl of the Clue Crew reports from the Sherlock Holmes Museum.</a>) I'm standing in front of the Sherlock Holmes Museum, a Victorian lodging house built in 1815, on this famous London street"	Baker Street
509	69128	2006-12-19	SPORTS ABBREV.	$400	In basketball, FT	free throw
510	69129	2006-12-19	WHO'S WHO IN THE WORLD	$400	He's not just Prince of Wales but also Lord of the Isles & a liveryman of the Fishmongers' Company	(Prince) Charles
511	69130	2006-12-19	INSPIRED CHARACTERS	$400	The heroines of this 1860s novel were based on the author & her sisterns Anna, Elizabeth & May	Little Women
512	69131	2006-12-19	TRIOS	$400	Farouk, Latifah & Sprat	king, queen & jack
513	69132	2006-12-19	SPLIT INFINITIVES	$400	"Line 12 of this Brit's Sonnet 142 reads, ""Thy pity may deserve to pitied be"""	Shakespeare
514	69133	2006-12-19	WHERE IN LONDON AM I?	$800	"(<a href=""http://www.j-archive.com/media/2006-12-19_DJ_07.jpg"" target=""_blank"">Cheryl of the Clue Crew reports from a London square.</a>) I'm in this London square associated with Virginia Woolf, who was at the center of a group that made this area famous"	Bloomsbury
515	69134	2006-12-19	SPORTS ABBREV.	$800	"We'll give you a break & just ask for the second ""F"": FIFA"	football
516	69135	2006-12-19	WHO'S WHO IN THE WORLD	$800	"This ""Supreme Temporal and Religious Head of Tibet"" has a doctorate in Buddhist philosophy"	Dalai Lama
517	69136	2006-12-19	INSPIRED CHARACTERS	$800	"Take his book ""Dharma Bums"" on the road & you'll notice that he based the narrator on himself"	(Jack) Kerouac
518	69137	2006-12-19	TRIOS	$800	Grief for death, Herman's Hermits warbler Peter & Gawain or Bedivere	mourning, Noone & knight
519	69138	2006-12-19	SPLIT INFINITIVES	$800	Condemning split infinitives is based on a false analogy with this language in which infinitives are a single word	Latin
520	69139	2006-12-19	WHERE IN LONDON AM I?	$1200	"(<a href=""http://www.j-archive.com/media/2006-12-19_DJ_08.jpg"" target=""_blank"">Kelly of the Clue Crew reports from a London street.</a>) Read all about it!  Behind me is this London street that has become synonymous with British journalism"	Fleet Street
521	69140	2006-12-19	SPORTS ABBREV.	$1200	An umbrella organization: IOC	International Olympic Committee
522	69141	2006-12-19	WHO'S WHO IN THE WORLD	$1200	"His entry features his books ""Odin Den' Ivana Denisovicha"" & ""Arkhipelag Gulag"""	Solzhenitsyn
523	69142	2006-12-19	INSPIRED CHARACTERS	$1,000	"James Fenimore Cooper's novel ""The Pilot"" boasts a mysterious title character modeled on this naval hero"	John Paul Jones
524	69143	2006-12-19	TRIOS	$1200	"To experiment with, activist Medgar & Peter Sellers' ""Being There"" role"	tinker, Evers & Chance
525	69144	2006-12-19	SPLIT INFINITIVES	$1200	"This split from the last line of the ""Star Trek"" TV series opening denotes how the crew jaunts into the unknown"	to boldly go
526	69145	2006-12-19	WHERE IN LONDON AM I?	$1600	"(<a href=""http://www.j-archive.com/media/2006-12-19_DJ_26.jpg"" target=""_blank"">Jimmy of the Clue Crew reports from Hyde Park.</a>) Winston Churchill & George Bernard Shaw are among those who've come to say their peace at this spot in Hyde Park"	Speaker's Corner
527	69146	2006-12-19	SPORTS ABBREV.	$1600	A cable channel: ESPN	Entertainment & Sports Programming Network
528	69147	2006-12-19	WHO'S WHO IN THE WORLD	$1600	Michael Nobel is a philanthropist born in this capital city in 1940	Stockholm
529	69148	2006-12-19	INSPIRED CHARACTERS	$1600	"Duessa, who's executed in Book V on ""The Faerie Queene"", was inspired by this Scotswoman"	Mary, Queen of Scots
530	69149	2006-12-19	TRIOS	$2,000	Planet between Venus and Mars, thing measured by Beaufort & brilliant gem property	Earth, wind & fire
531	69150	2006-12-19	SPLIT INFINITIVES	$1600	The compact version of this book, aka the OED, says that split infinitive use is normal & useful	Oxford English Dictionary
532	69151	2006-12-19	WHERE IN LONDON AM I?	$2000	"(<a href=""http://www.j-archive.com/media/2006-12-19_DJ_27.jpg"" target=""_blank"">Jimmy of the Clue Crew reports from a London park.</a>) This famous London park is named for the title of the future George IV and was designed by his friend John Nash"	Regent's Park
533	69152	2006-12-19	SPORTS ABBREV.	$2000	In cycling, it's one rider against the clock: ITT	individual time trial
534	69153	2006-12-19	INSPIRED CHARACTERS	$2000	"Lotte in his novel ""The Sorrows of Young Werther"" was based on a woman he loved who married a friend of his"	Goethe
535	69154	2006-12-18	ASIAN CAPITALS	$200	This capital of India was laid out in a series of geometric forms extending from a rock that was later destroyed	New Delhi
536	69155	2006-12-18	A SPELLING CATEGORY	$200	"(<a href=""http://www.j-archive.com/media/2006-12-18_J_15.jpg"" target=""_blank"">Here's Tori Spelling with the clue...</a>) My dad Aaron Spelling was the Executive Producer of 2 shows starring Shannen Doherty--""90210"" & this one about 3 witches"	Charmed
537	69156	2006-12-18	FRUIT BOWL	$200	Asian & Anjou	pears
538	69157	2006-12-18	PULITZER-WINNING BIOGRAPHIES & AUTOBIOGRAPHIES	$200	This bestseller about growing up in the slums of Limerick won the Pulitzer in 1997	Angela's Ashes
539	69158	2006-12-18	NECKWEAR	$200	This 3-letter item tied around the necks of children protects their clothing while they eat	a bib
540	69159	2006-12-18	ADJECTIVES	$200	Adjective in the name of stuffed dolls Ann & Andy	raggedy
541	69160	2006-12-18	ASIAN CAPITALS	$400	Higashi-Gyoen Garden is on the grounds of this city's Imperial Palace	Tokyo
542	69161	2006-12-18	A SPELLING CATEGORY	$400	"(<a href=""http://www.j-archive.com/media/2006-12-18_J_27.jpg"" target=""_blank"">Let's go back to Tori...</a>) Dad got Emmy nominations for producing ""Family"" & this nighttime soap about the Carrington clan"	Dynasty
543	69162	2006-12-18	FRUIT BOWL	$400	Flame Seedless & Red Globe	grapes
544	69163	2006-12-18	PULITZER-WINNING BIOGRAPHIES & AUTOBIOGRAPHIES	$400	His wife Vera, not Lolita, was the subject of a 2000 prize-winning bio by Stacy Schiff	(Vladimir) Nabokov
545	69164	2006-12-18	NECKWEAR	$400	In ancient Hawaii, this garland of flowers was used to signify a peace agreement between opposing tribes	a lei
546	69165	2006-12-18	ADJECTIVES	$400	"Ottoman Emperor Selim I is known by this adjective, like a certain ""reaper"""	grim
547	69166	2006-12-18	ASIAN CAPITALS	$600	Its historic Toopkhaneh Square is now Imam Khomeini Square	Tehran
548	69167	2006-12-18	A SPELLING CATEGORY	$600	"(<a href=""http://www.j-archive.com/media/2006-12-18_J_28.jpg"" target=""_blank"">Tori...</a>) Big hits on ABC in the '70s for my dad included ""The Love Boat"", ""Fantasy Island"" & this ""heavenly"" detective drama"	Charlie's Angels
549	69168	2006-12-18	FRUIT BOWL	$600	Jonathan & Pink Lady	apples
550	69169	2006-12-18	PULITZER-WINNING BIOGRAPHIES & AUTOBIOGRAPHIES	$600	Charles Lindbergh must have been flying high after winning the Pulitzer in 1954 for this memoir	The Spirit of St. Louis
551	69170	2006-12-18	NECKWEAR	$600	This long scarf sounds like it will keep you quiet as well as keep you warm	a muffler
552	69171	2006-12-18	ADJECTIVES	$600	It describes notched, sawlike teeth, as on the blade of a bread knife	serrated
553	69172	2006-12-18	ASIAN CAPITALS	$800	In the 1620s the Javanese leader Sultan Agung tried unsuccessfully to capture this capital from the Dutch	Jakarta
554	69173	2006-12-18	A SPELLING CATEGORY	$800	"(Here's a clip from ""90210.""  Take a <a href=""http://www.j-archive.com/media/2006-12-18_J_29.wmv"">look</a href=""http://www.j-archive.com/media/2006-12-18_J_29.jpg"">.) On the show, Brenda & Brandon moved to Beverly Hills from this Midwestern state"	Minnesota
555	69174	2006-12-18	FRUIT BOWL	$800	Lambert & Rainier	cherries
556	69175	2006-12-18	PULITZER-WINNING BIOGRAPHIES & AUTOBIOGRAPHIES	$800	"Title length of time in Arthur Schlesinger Jr.'s 1966 prize-winner subtitled ""John F. Kennedy in the White House"""	A Thousand Days
557	69176	2006-12-18	NECKWEAR	$400	"The name of this long scarf made of feathers or fur is from the Latin for ""water adder"""	a boa
558	69177	2006-12-18	ADJECTIVES	$800	"Belonging to the place where one was born, like the ""son"" in a Richard Wright title"	native
559	69178	2006-12-18	ASIAN CAPITALS	$1000	This capital is served by King Khalid International Airport, which lies about 20 miles north of the city	Riyadh
560	69179	2006-12-18	A SPELLING CATEGORY	$1000	"(<a href=""http://www.j-archive.com/media/2006-12-18_J_30.jpg"" target=""_blank"">Hi, I'm Doug Savant.</a>) When I played Matt on ""Melrose Place"", this actress caught my eye as <a href=""http://www.j-archive.com/media/2006-12-18_J_30.wmv"">red-headed bad girl Syndey</a>.  Now she's my wife"	Laura Leighton
561	69180	2006-12-18	FRUIT BOWL	$1000	Donut & Elberta	peaches
562	69181	2006-12-18	PULITZER-WINNING BIOGRAPHIES & AUTOBIOGRAPHIES	$1000	This psychologist & his author brother Henry were each the subjects of prize-winning bios; one in 1936, the other in 1963	William James
563	69182	2006-12-18	NECKWEAR	$1000	"In WWI, it became mandatory that all U.S. soldiers wear these ""canine"" aluminum discs on neck chains"	dog tags
564	69183	2006-12-18	ADJECTIVES	$1000	"From Latin for ""devour"", it precedes ""readers"" to describe those with an insatiable appetite for books"	voracious
565	69184	2006-12-18	"""H""EALTH & MEDICINE"	$400	Atherosclerosis is better known by this 4-word phrase	hardening of the arteries
566	69185	2006-12-18	GAITS	$400	It can be a walk or a dance in which the feet aren't lifted from the floor	a shuffle
567	69186	2006-12-18	'ALLO, GOVERNOR	$400	In office from 1995: George Pataki	New York
568	69187	2006-12-18	SAME FIRST & LAST LETTER	$400	"A violent windstorm, proverbially ""in a teapot"""	tempest
569	69188	2006-12-18	THE KING IS DEAD	$400	On Sept. 9, 1087 this Norman stopped stormin' after being thrown from his horse at the Battle of Mantes	William the Conqueror
570	69189	2006-12-18	LONG LIVE THE KING	$400	On Sept. 9, 1956 an estimated 1/3 of the U.S. population watched Elvis on this man's variety show	Ed Sullivan
571	69190	2006-12-18	"""H""EALTH & MEDICINE"	$800	Hay fever is caused by antibodies reacting with inhaled pollen, causing the release of this	histamines
572	69191	2006-12-18	GAITS	$800	"It's the type of military parade step <a href=""http://www.j-archive.com/media/2006-12-18_DJ_04.jpg"" target=""_blank"">seen here</a>"	a goose step
573	69192	2006-12-18	'ALLO, GOVERNOR	$800	In office from 2003: Mitt Romney	Massachusetts
574	69193	2006-12-18	SAME FIRST & LAST LETTER	$800	An aromatic herb of the mint family, having leaves used as seasoning in cooking	oregano
575	69194	2006-12-18	THE KING IS DEAD	$800	On Aug. 15, 1057 Malcolm III killed this Scottish king; there's a good story there somewhere	Macbeth
576	69195	2006-12-18	LONG LIVE THE KING	$800	"Clad in white tie & tails on ""The Steve Allen Show"" in 1956, Elvis sang this hit to an unmoved pooch named Sherlock"	Hound Dog
577	69196	2006-12-18	"""H""EALTH & MEDICINE"	$1,400	It's the branch of medicine that studes blood & blood-forming tissues	hematology
578	69197	2006-12-18	GAITS	$1200	Also a cooking term, it means to walk with short, delicate steps	mince
579	69198	2006-12-18	'ALLO, GOVERNOR	$1200	In office from 1996: Mike Huckabee	Arkansas
580	69199	2006-12-18	SAME FIRST & LAST LETTER	$1200	"""My Sharona"" knows it's a special talent for something (like remembering who gave us ""My Sharona"")"	knack
581	69200	2006-12-18	THE KING IS DEAD	$1200	On January 21, 1793 Parisians headed off this ruler's reign	Louis XVI
582	69201	2006-12-18	LONG LIVE THE KING	$1200	On Dec. 26, 1957 Elvis donated thousands of these cute toys to the National Foundation for Infantile Paralysis	teddy bears
583	69202	2006-12-18	"""H""EALTH & MEDICINE"	$1600	"Slipped & ruptured are synonyms for this when it precedes ""disk"""	herniated
584	69203	2006-12-18	GAITS	$1600	"Let's see if ""Eddie"" can get his steed up to this 3-beat gain, a tad slower than a gallop"	a canter
585	69204	2006-12-18	'ALLO, GOVERNOR	$1600	In office from 2000: Rick Perry	Texas
586	69205	2006-12-18	SAME FIRST & LAST LETTER	$1600	"The strict meaning of a word, not figurative or metaphorical, from the late Latin for ""of letters"""	literal
587	69206	2006-12-18	THE KING IS DEAD	$1600	"After a not-so-""short"" 17-year reign, this 1st king of the Frankish Carolingian Dynasty died on Sept. 24, 768"	Pepin III (the Short)
588	69207	2006-12-18	LONG LIVE THE KING	$1600	"Of Elvis' 114 Top 40 hits, this ""sad"" title travel destination was the first"	"""Heartbreak Hotel"""
589	69208	2006-12-18	"""H""EALTH & MEDICINE"	$2000	"The name of this leg muscle is also a verb that means ""to render powerless"""	hamstring
590	69209	2006-12-18	GAITS	$2000	"Lewis Carroll altered ""gallop""to create this word that now means ""to leap heavily"""	galumph
591	69210	2006-12-18	'ALLO, GOVERNOR	$2000	In office from 2004: Kathleen Blanco	Louisiana
592	69211	2006-12-18	SAME FIRST & LAST LETTER	$2000	"A concluding part added to a literary work where you might read, ""Billy would become Canada's P.M. in 2022"""	epilogue
593	69212	2006-12-18	THE KING IS DEAD	$2000	"(<a href=""http://www.j-archive.com/media/2006-12-18_DJ_28.jpg"" target=""_blank"">Cheryl of the Clue Crew reports on a Grecian urned</a>)  It was from the Acropolis that this king. believing his son dead, supposedly threw himself in the sea named for him"	Aegeus
594	69213	2006-12-18	LONG LIVE THE KING	$5	In 1964 Elvis bought a yacht owned by this ex-president for $55,000, then donated it to the March of Dimes	FDR
595	69214	2006-12-15	STRUCTURES	$200	"Once essential in hot, dry forest weather, <a href=""http://www.j-archive.com/media/2006-12-15_J_22.jpg"" target=""_blank"">this</a> type of structure is less necessary in an age of aircraft & cell phones"	a fire tower
596	69215	2006-12-15	3-LETTER MEN	$200	Rather or Marino	Dan
597	69216	2006-12-15	UNUSUAL ANIMALS	$200	In 2006 the Riverbanks Zoo in S.C. exhibited a rare white (but not albino) one of these crocodilians	an alligator
598	69217	2006-12-15	FASHION SENSE	$200	"The ""driving"" types of these feature some leather for a good grip; the ""opera"" ones do not"	gloves
599	69218	2006-12-15	"""T"" COUNTRIES"	$200	"Oral epics are sung by poets & composers known as bakhashi in this central Asian ""stan"" nation"	Turkmenistan
600	69219	2006-12-15	NUMBER, PLEASE	$200	Number of steps in the Alcoholics Anonymous program	12
601	69220	2006-12-15	STRUCTURES	$400	In names of fancy homes, there's Wayne Manor & Gracie this	Mansion
602	69221	2006-12-15	3-LETTER MEN	$400	Costas or Hope	Bob
603	69222	2006-12-15	UNUSUAL ANIMALS	$400	The Kitti's hog-nosed species of this flying mammal is about the size of a bumblebee	a bat
604	69223	2006-12-15	FASHION SENSE	$400	"Keep the sun off your face with this accessory whose name is from Old Italian for ""to shelter from the sun"""	a parasol
605	69224	2006-12-15	"""T"" COUNTRIES"	$400	Slightly larger than Texas, it borders the Black Sea & the Mediterranean Sea	Turkey
606	69225	2006-12-15	NUMBER, PLEASE	$400	At sea level, water boils at this number of degrees Fahrenheit	212
607	69226	2006-12-15	STRUCTURES	$600	"The booth from Checkpoint Charlie, shown <a href=""http://www.j-archive.com/media/2006-12-15_J_27.jpg"" target=""_blank"">here</a>, is usually called by this 10-letter homey name"	a guardhouse
608	69227	2006-12-15	3-LETTER MEN	$600	Rawls or Gehrig	Lou
609	69228	2006-12-15	UNUSUAL ANIMALS	$600	Aaargh!  Pirata piraticus, one of these arachnids, has the startling ability to walk--& even run--on water	a (wolf) spider
610	69229	2006-12-15	FASHION SENSE	$1,000	Appropriate name of the outfit worn by parachutists, or of the 1-piece garment inspired by it	a jumpsuit
611	69230	2006-12-15	"""T"" COUNTRIES"	$600	It thrusts out towards Sicily as the northernmost bulge of Africa	Tunisia
612	69231	2006-12-15	NUMBER, PLEASE	$600	In the Army, number of silver bars a captain has or silver stars a major general has	2
613	69232	2006-12-15	STRUCTURES	$800	Type of building that's the title of a 1981 book by New York Times architecture critic Paul Goldberger	a skyscraper
614	69233	2006-12-15	3-LETTER MEN	$800	Shepard or Donaldson	Sam
615	69234	2006-12-15	UNUSUAL ANIMALS	$800	In 2001 scientists found a new type of this 10-armed cephalopod; it has 2 fins that flap like elephant ears	a squid
616	69235	2006-12-15	FASHION SENSE	$800	These baggy knickers worn by some golfers got their name from the 4 inches added for a looser fit	plus-fours
617	69236	2006-12-15	"""T"" COUNTRIES"	$800	It shares dominion over Lake Victoria with Kenya & Uganda	Tanzania
618	69237	2006-12-15	NUMBER, PLEASE	$800	In Mexico, a quinceanera is a celebration of a girl's turning this age	15
619	69238	2006-12-15	STRUCTURES	$1000	"The model of <a href=""http://www.j-archive.com/media/2006-12-15_J_29.jpg"" target=""_blank"">this</a> type of ancient structure partly from the Greek word for ""horse"", is seen <a href=""http://www.j-archive.com/media/2006-12-15_J_29a.jpg"" target=""_blank"">here</a>"	a hippodrome
620	69239	2006-12-15	3-LETTER MEN	$1000	Danson or Turner	Ted
621	69240	2006-12-15	UNUSUAL ANIMALS	$1000	"(<a href=""http://www.j-archive.com/media/2006-12-15_J_30.wmv"">Sarah of the Clue Crew delivers the clue from the Primate Center at Duke University.</a>)  Among the few primates with blue eyes are humans & <a href=""http://www.j-archive.com/media/2006-12-15_J_30.jpg"" target=""_blank"">this</a> type of animal"	a lemur
622	69241	2006-12-15	FASHION SENSE	$1000	"Hot again in 2006, this fabric named for a city in India may ""bleed"", which softens the look of the stripes & plaids"	Madras
623	69242	2006-12-15	"""T"" COUNTRIES"	$1000	This South Pacific island nation is ruled by a king & a 30-member legislative assembly	Tonga
624	69243	2006-12-15	NUMBER, PLEASE	$1000	"(<a href=""http://www.j-archive.com/media/2006-12-15_J_26.jpg"" target=""_blank"">Jimmy of the Clue Crew delivers the clue from Dublin, Ireland.</a>)  The beauty of Ireland has been summed up in the popular phrase, this many ""shades of green"""	40
625	69244	2006-12-15	BEFORE & AFTER	$400	Tony Bennett's tune about a California city runs Spain with an iron fist as dictator	"""I Left My Heart in San Francisco Franco"""
626	69245	2006-12-15	THE FALL	$400	In Feb. 1990 Buster Douglas knocked the mouthpiece (& the stuffing) out of this suddenly ex-heavyweight champ	Mike Tyson
627	69246	2006-12-15	OF THE ROMAN EMPIRE	$400	The great-great grandson of Augustus, he started fiddling around as Roman Emperor at age 16 in 54 A.D.	Nero
628	69247	2006-12-15	OF THE SUN	$400	Though it's a medium-sized star, the sun is classified as a yellow one of these peewees	dwarf
629	69248	2006-12-15	KING JAMES BIBLE	$400	In the Gospel of Matthew, it's how Judas points out Jesus to be captured	with a kiss
630	69249	2006-12-15	BELT	$400	The German co. Phoenix has created the longest of these, taking mining ore 10.5 mi. from India to Bangladesh	a conveyor belt
631	69250	2006-12-15	BEFORE & AFTER	$800	"1972 Marlon Brando film set in France in which he decides to live ""the simple life"" as an heiress"	Last Tango In Paris Hilton
632	69251	2006-12-15	THE FALL	$800	In 1978, though he outweighed Leon Spinks by 27 pounds, he lost a 15-round decision & the heavyweight title	Muhammad Ali
633	69252	2006-12-15	OF THE ROMAN EMPIRE	$800	Along with high shoes called calcei, Romans wore this 4-letter outer garment	a toga
634	69253	2006-12-15	OF THE SUN	$800	In 1843 Heinrich Schwabe noted that the number of these dark areas varies in a periodic cycle	sunspots
635	69254	2006-12-15	KING JAMES BIBLE	$800	Also known as Hadassah, this title woman is brought up by her relative Mordecai	Esther
636	69255	2006-12-15	BEFORE & AFTER	$1200	The Confederacy's top general trades in Traveller to head up Chrysler in the 1980s	Robert E. Lee Iacocca
637	69256	2006-12-15	THE FALL	$1200	In 1981 John McEnroe found resistance wasn't futile & snapped this Swede's 5-year Wimbledon win streak	Bjorn Borg
638	69257	2006-12-15	OF THE ROMAN EMPIRE	$1200	Agrippina's kid, this wacky (OK, unbalanced) emperor was killed in 41 A.D., & Uncle Claudius took over	Caligula
639	69258	2006-12-15	OF THE SUN	$1200	In 1939 Hans Bethe calculated how much energy the sun puts out as hydrogen atoms join together by this process	nuclear fusion
640	69259	2006-12-15	BEFORE & AFTER	$1,000	"A current Supreme Court Justice finds ""You Can't Go Home Again"" as this author"	Clarence Thomas Wolfe
641	69260	2006-12-15	THE FALL	$1600	"In 1919 Man O' War lost his only race to a 100-to-1 shot with this apt 5-letter name that means ""to disturb"""	Upset
642	69261	2006-12-15	OF THE ROMAN EMPIRE	$1600	The 31 B.C. naval Battle of Actium pitted Octavian vs. this man, whose suicide with his lover a year later became legendary	Antony
643	69262	2006-12-15	OF THE SUN	$3,000	It's not a beer for sunbathers, but the region whose gases become the solar wind	corona
644	69263	2006-12-15	KING JAMES BIBLE	$1600	After Sarah's death, he married Keturah, who bore him Zimran, Ishbak & others	Abraham
645	69264	2006-12-15	BELT	$1600	These polished shell beads were woven into belts by Native Americans & traded or used to send messages	wampum
646	69265	2006-12-15	BEFORE & AFTER	$2000	"U.S. Advocate for women's rights & the abolition of slavery who sang ""All The Young Dudes"""	Lucretia Mott The Hoople
647	69266	2006-12-15	THE FALL	$2000	In the 10 years before a loss to Rulon Gardner at the Olympics, no one had scored a point vs. this sport's A. Karelin	Greco-Roman wrestling
648	69267	2006-12-15	OF THE ROMAN EMPIRE	$2000	"From the Greek for ""Phoenician"", this word describes the 3 Rome vs. Carthage wars; Rome went 3-0"	Punic
649	69268	2006-12-15	OF THE SUN	$2000	Also a type of oven, it's the zone where the sun's energy is circulated to its surface	convection
650	69269	2006-12-15	KING JAMES BIBLE	$2000	"Psalm 22 begins with this question to God, later asked by Jesus & goes on to say, ""I cry... but thou hearest not"""	Why hast thou forsaken me?
651	69270	2006-12-15	BELT	$2000	"In Arabic mintaka is ""belt"", alnitak means ""girdle"" & alnilam means ""belt of pearls"" for 3 stars in this constellation"	Orion
652	69271	2006-12-14	ANIMALS	$200	This bird's whooping call is said to carry 2 miles, & its courtship displays include a leaping dance	whooping crane
653	69272	2006-12-14	INAPPROPRIATE TEAM NAMES	$200	"This NBA team name made sense when they were in Minnesota; they should now change their name to ""The Smog"""	L.A. Lakers
654	69273	2006-12-14	ENERGY	$200	Of northeast, northwest, southeast or southwest, the area that has 3/4 of the USA's oil-heated homes	northeast
655	69274	2006-12-14	20th CENTURY PEOPLE	$200	"This humorist & vaudevillian was fond of saying, ""All I know is just what I read in the papers"""	Will Rogers
656	69275	2006-12-14	"THE BEST LITTLE ""WARE""HOUSE"	$200	"Plastic containers for leftover food that are fit for a ""party"""	Tupperware
657	69276	2006-12-14	IN TEXAS	$200	The USA's first domed sports stadium opened in this city in 1965	Houston
658	69277	2006-12-14	ANIMALS	$400	"(<a href=""http://www.j-archive.com/media/2006-12-14_J_07.jpg"" target=""_blank"">Jimmy of the Clue Crew poses next to a cow at Old World, Wisconsin.</a>)  This is the name of a cow that is less than 3 years old that hasn't given birth; Zeus turned Io into a white one"	a heifer
659	69278	2006-12-14	INAPPROPRIATE TEAM NAMES	$400	"This NBA team name worked for New Orleans; they should now consider calling themselves the ""Salt Lakers"""	Utah Jazz
660	69279	2006-12-14	ENERGY	$400	Kazakhstan & Australia combine to mine half of the world's production of this element needed for nuclear power	uranium
661	69280	2006-12-14	20th CENTURY PEOPLE	$400	"He followed up ""Sexual Behavior in the Human Male"" with ""Sexual Behavior in the Human Female"" in 1953"	Alfred Kinsey
662	69281	2006-12-14	"THE BEST LITTLE ""WARE""HOUSE"	$400	One-word term for computer programs distributed without charge	freeware
663	69282	2006-12-14	IN TEXAS	$400	A group of about 155 rebels in Texas confronted by Mexican forces retreated into this stronghold February 23, 1836	the Alamo
664	69283	2006-12-14	ANIMALS	$600	We'd like to see David Blaine vs. this flightless bird in a breath-holding contest (some can go 22 min. underwater)	penguin
665	69284	2006-12-14	INAPPROPRIATE TEAM NAMES	$600	"This MLB team was given its name because teams had to elude trolleys; since moving, they should be called ""The Gridlocks"""	Los Angeles Dodgers
666	69285	2006-12-14	ENERGY	$600	The EPA is cleaning up truck & bus exhaust by cutting the sulfur content in this fuel by 97%	diesel
667	69286	2006-12-14	20th CENTURY PEOPLE	$600	On her death in 2006, she became the first woman to lie in state at the Capitol in Atlanta	Coretta Scott King
668	69287	2006-12-14	"THE BEST LITTLE ""WARE""HOUSE"	$600	One of the original 13 colonies	Delaware
669	69288	2006-12-14	IN TEXAS	$600	At 825,000 acres, Texas' King Ranch is bigger than this U.S. state!	Rhode Island
670	69289	2006-12-14	ANIMALS	$800	"This ""demonic"" marsupial is extinct from the Aussie mainland but still lives close by"	Tasmanian devil
671	69290	2006-12-14	INAPPROPRIATE TEAM NAMES	$800	"In Atlanta this NHL team's fiery name harked back to Gen. Sherman; all Canadians should now call them ""The Ice"""	Calgary Flames
672	69291	2006-12-14	ENERGY	$800	"This type of proposed ""Farm"" off Nantucket has opponents concerned that it'll ruin the view"	wind farm
673	69292	2006-12-14	20th CENTURY PEOPLE	$800	This sister who inspired Eunice Shriver to found the Special Olympics died in 2005 at the age of 86	Rosemary Kennedy
674	69293	2006-12-14	"THE BEST LITTLE ""WARE""HOUSE"	$800	"Warning! It precedes ""the Jabberwock"" in a Lewis Carroll poem"	beware
675	69294	2006-12-14	IN TEXAS	$800	"Texas' state insect is this ""royal"" flyer"	the monarch butterfly
676	69295	2006-12-14	ANIMALS	$1000	"It's the amused African mammal heard <a href=""http://www.j-archive.com/media/2006-12-14_J_10.mp3"">here</a>"	hyena
677	69296	2006-12-14	INAPPROPRIATE TEAM NAMES	$1000	"This NBA team had that type of bear in Canada; now that they moved, they should be called ""The Elvises"""	Memphis Grizzlies
678	69297	2006-12-14	ENERGY	$600	2/3 of the world's steel is produced using this as fuel	coal
679	69298	2006-12-14	20th CENTURY PEOPLE	$1000	9 years before Mandela & de Klerk, this South African clergyman won the Nobel Peace Prize	Desmond Tutu
680	69299	2006-12-14	"THE BEST LITTLE ""WARE""HOUSE"	$1000	Not conscious of	unaware
681	69300	2006-12-14	IN TEXAS	$1000	The expedition of this Spanish conquistador crossed the Rio Grande & explored Texas in 1541	Coronado
682	69301	2006-12-14	OCEANOGRAPHY	$400	The Milwaukee Deep isn't in Lake Michigan; it's the lowest point in this ocean, near Puerto Rico	the Atlantic Ocean
683	69302	2006-12-14	CELL BLOCK CINEMA	$400	The title of this film based on a Stephen King novel is a colorful nickname for death row	The Green Mile
684	69303	2006-12-14	CLASSICAL COMPOSERS	$400	His 6 Brandenburg Concertos were so-named for their dedication to the Margrave of Brandenburg	J.S. Bach
685	69304	2006-12-14	MOVERS & QUAKERS	$400	Thomas Mifflin, a Constitution signer from this state, irritated fellow Quakers by fighting in the Revolution	Pennsylvania
686	69305	2006-12-14	EPIC POEMS AS COUNTRY SONGS	$400	"8th century: ""When you come home from the mead hall, you're gonna find yourself a dragon"""	Beowulf
687	69306	2006-12-14	YOU SAID A MOUTHFUL!	$400	A letter of this to a prospective employer outlines all your sterling qualities	recommendation
